Freq.	V(vo)
5.29663443891580e+003	(-1.29845297162340e+000dB,1.97628893533955e-001°)
5.30884444230911e+003	(-1.29845219195689e+000dB,1.96239447675793e-001°)
5.32108259266716e+003	(-1.29845141818472e+000dB,1.94851041875066e-001°)
5.33334895487543e+003	(-1.29845065029068e+000dB,1.93463668722609e-001°)
5.34564359396893e+003	(-1.29844988825831e+000dB,1.92077321261298e-001°)
5.35796657513263e+003	(-1.29844913207151e+000dB,1.90691991880302e-001°)
5.37031796370174e+003	(-1.29844838171432e+000dB,1.89307673093069e-001°)
5.38269782516209e+003	(-1.29844763717069e+000dB,1.87924357755761e-001°)
5.39510622515049e+003	(-1.29844689842490e+000dB,1.86542038734667e-001°)
5.40754322945502e+003	(-1.29844616546138e+000dB,1.85160708352702e-001°)
5.42000890401544e+003	(-1.29844543826440e+000dB,1.83780359389510e-001°)
5.43250331492354e+003	(-1.29844471681875e+000dB,1.82400984522497e-001°)
5.44502652842341e+003	(-1.29844400110898e+000dB,1.81022576554391e-001°)
5.45757861091191e+003	(-1.29844329111996e+000dB,1.79645127961080e-001°)
5.47015962893891e+003	(-1.29844258683664e+000dB,1.78268631786730e-001°)
5.48276964920773e+003	(-1.29844188824406e+000dB,1.76893080312280e-001°)
5.49540873857544e+003	(-1.29844119532750e+000dB,1.75518466601715e-001°)
5.50807696405322e+003	(-1.29844050807216e+000dB,1.74144783288908e-001°)
5.52077439280676e+003	(-1.29843982646351e+000dB,1.72772023019394e-001°)
5.53350109215655e+003	(-1.29843915048708e+000dB,1.71400178335637e-001°)
5.54625712957829e+003	(-1.29843848012859e+000dB,1.70029242236547e-001°)
5.55904257270322e+003	(-1.29843781537375e+000dB,1.68659207509277e-001°)
5.57185748931848e+003	(-1.29843715620855e+000dB,1.67290066729809e-001°)
5.58470194736748e+003	(-1.29843650261891e+000dB,1.65921812597918e-001°)
5.59757601495028e+003	(-1.29843585459105e+000dB,1.64554438043341e-001°)
5.61047976032388e+003	(-1.29843521211123e+000dB,1.63187935562446e-001°)
5.62341325190266e+003	(-1.29843457516582e+000dB,1.61822298329382e-001°)
5.63637655825871e+003	(-1.29843394374127e+000dB,1.60457518643070e-001°)
5.64936974812219e+003	(-1.29843331782425e+000dB,1.59093589366674e-001°)
5.66239289038170e+003	(-1.29843269740144e+000dB,1.57730503590143e-001°)
5.67544605408463e+003	(-1.29843208245968e+000dB,1.56368253755702e-001°)
5.68852930843757e+003	(-1.29843147298599e+000dB,1.55006832759888e-001°)
5.70164272280663e+003	(-1.29843086896740e+000dB,1.53646233392167e-001°)
5.71478636671783e+003	(-1.29843027039117e+000dB,1.52286448568557e-001°)
5.72796030985745e+003	(-1.29842967724444e+000dB,1.50927470773284e-001°)
5.74116462207243e+003	(-1.29842908951487e+000dB,1.49569293050369e-001°)
5.75439937337072e+003	(-1.29842850718982e+000dB,1.48211908125470e-001°)
5.76766463392165e+003	(-1.29842793025700e+000dB,1.46855308731131e-001°)
5.78096047405632e+003	(-1.29842735870420e+000dB,1.45499487838585e-001°)
5.79428696426795e+003	(-1.29842679251922e+000dB,1.44144438201359e-001°)
5.80764417521226e+003	(-1.29842623169016e+000dB,1.42790152474795e-001°)
5.82103217770785e+003	(-1.29842567620507e+000dB,1.41436623765249e-001°)
5.83445104273658e+003	(-1.29842512605220e+000dB,1.40083844529804e-001°)
5.84790084144394e+003	(-1.29842458121984e+000dB,1.38731808117088e-001°)
5.86138164513942e+003	(-1.29842404169648e+000dB,1.37380506781570e-001°)
5.87489352529689e+003	(-1.29842350747061e+000dB,1.36029933893143e-001°)
5.88843655355501e+003	(-1.29842297853107e+000dB,1.34680081836723e-001°)
5.90201080171757e+003	(-1.29842245486640e+000dB,1.33330943782467e-001°)
5.91561634175386e+003	(-1.29842193646575e+000dB,1.31982512355477e-001°)
5.92925324579912e+003	(-1.29842142331797e+000dB,1.30634780634084e-001°)
5.94292158615484e+003	(-1.29842091541218e+000dB,1.29287741266218e-001°)
5.95662143528922e+003	(-1.29842041273763e+000dB,1.27941387127224e-001°)
5.97035286583748e+003	(-1.29841991528371e+000dB,1.26595711219708e-001°)
5.98411595060231e+003	(-1.29841942303986e+000dB,1.25250706437434e-001°)
5.99791076255420e+003	(-1.29841893599562e+000dB,1.23906365468809e-001°)
6.01173737483188e+003	(-1.29841845414057e+000dB,1.22562681231374e-001°)
6.02559586074268e+003	(-1.29841797746471e+000dB,1.21219646872993e-001°)
6.03948629376290e+003	(-1.29841750595776e+000dB,1.19877254778989e-001°)
6.05340874753823e+003	(-1.29841703960980e+000dB,1.18535498116597e-001°)
6.06736329588415e+003	(-1.29841657841092e+000dB,1.17194369843929e-001°)
6.08135001278627e+003	(-1.29841612235123e+000dB,1.15853862817356e-001°)
6.09536897240078e+003	(-1.29841567142128e+000dB,1.14513969904365e-001°)
6.10942024905481e+003	(-1.29841522561135e+000dB,1.13174683868223e-001°)
6.12350391724682e+003	(-1.29841478491207e+000dB,1.11835997705378e-001°)
6.13762005164702e+003	(-1.29841434931403e+000dB,1.10497904422709e-001°)
6.15176872709776e+003	(-1.29841391880798e+000dB,1.09160396925229e-001°)
6.16595001861390e+003	(-1.29841349338487e+000dB,1.07823467796375e-001°)
6.18016400138323e+003	(-1.29841307303567e+000dB,1.06487110403091e-001°)
6.19441075076689e+003	(-1.29841265775143e+000dB,1.05151317345857e-001°)
6.20869034229971e+003	(-1.29841224752328e+000dB,1.03816081792567e-001°)
6.22300285169066e+003	(-1.29841184234263e+000dB,1.02481396252014e-001°)
6.23734835482326e+003	(-1.29841144220096e+000dB,1.01147254130494e-001°)
6.25172692775592e+003	(-1.29841104708958e+000dB,9.98136481787964e-002°)
6.26613864672241e+003	(-1.29841065700020e+000dB,9.84805710480706e-002°)
6.28058358813224e+003	(-1.29841027192455e+000dB,9.71480161721936e-002°)
6.29506182857103e+003	(-1.29840989185458e+000dB,9.58159762190114e-002°)
6.30957344480098e+003	(-1.29840951678201e+000dB,9.44844440892232e-002°)
6.32411851376124e+003	(-1.29840914669907e+000dB,9.31534126924202e-002°)
6.33869711256832e+003	(-1.29840878159776e+000dB,9.18228751697853e-002°)
6.35330931851648e+003	(-1.29840842147053e+000dB,9.04928244461925e-002°)
6.36795520907820e+003	(-1.29840806630963e+000dB,8.91632531300581e-002°)
6.38263486190453e+003	(-1.29840771610751e+000dB,8.78341546099218e-002°)
6.39734835482552e+003	(-1.29840737085675e+000dB,8.65055216209983e-002°)
6.41209576585065e+003	(-1.29840703055005e+000dB,8.51773472386027e-002°)
6.42687717316923e+003	(-1.29840669518020e+000dB,8.38496243270836e-002°)
6.44169265515080e+003	(-1.29840636474015e+000dB,8.25223456502508e-002°)
6.45654229034558e+003	(-1.29840603922270e+000dB,8.11955046426839e-002°)
6.47142615748486e+003	(-1.29840571862118e+000dB,7.98690939756739e-002°)
6.48634433548140e+003	(-1.29840540292863e+000dB,7.85431064408021e-002°)
6.50129690342992e+003	(-1.29840509213851e+000dB,7.72175353886808e-002°)
6.51628394060744e+003	(-1.29840478624404e+000dB,7.58923737397349e-002°)
6.53130552647374e+003	(-1.29840448523888e+000dB,7.45676142014359e-002°)
6.54636174067176e+003	(-1.29840418911654e+000dB,7.32432499334076e-002°)
6.56145266302806e+003	(-1.29840389787081e+000dB,7.19192738792373e-002°)
6.57657837355321e+003	(-1.29840361149545e+000dB,7.05956793302384e-002°)
6.59173895244222e+003	(-1.29840332998457e+000dB,6.92724585872740e-002°)
6.60693448007496e+003	(-1.29840305333200e+000dB,6.79496051752024e-002°)
6.62216503701662e+003	(-1.29840278153195e+000dB,6.66271119676289e-002°)
6.63743070401808e+003	(-1.29840251457869e+000dB,6.53049718465459e-002°)
6.65273156201641e+003	(-1.29840225246646e+000dB,6.39831778121553e-002°)
6.66806769213521e+003	(-1.29840199518978e+000dB,6.26617232037446e-002°)
6.68343917568513e+003	(-1.29840174274313e+000dB,6.13406004913885e-002°)
6.69884609416425e+003	(-1.29840149512126e+000dB,6.00198029199304e-002°)
6.71428852925850e+003	(-1.29840125231887e+000dB,5.86993235294779e-002°)
6.72976656284216e+003	(-1.29840101433080e+000dB,5.73791553629242e-002°)
6.74528027697819e+003	(-1.29840078115196e+000dB,5.60592913645797e-002°)
6.76082975391879e+003	(-1.29840055277759e+000dB,5.47397241543941e-002°)
6.77641507610572e+003	(-1.29840032920251e+000dB,5.34204474692475e-002°)
6.79203632617081e+003	(-1.29840011042227e+000dB,5.21014537239184e-002°)
6.80769358693638e+003	(-1.29839989643221e+000dB,5.07827361205417e-002°)
6.82338694141566e+003	(-1.29839968722771e+000dB,4.94642879773858e-002°)
6.83911647281325e+003	(-1.29839948280427e+000dB,4.81461018470479e-002°)
6.85488226452557e+003	(-1.29839928315770e+000dB,4.68281709577505e-002°)
6.87068440014127e+003	(-1.29839908828362e+000dB,4.55104882107648e-002°)
6.88652296344171e+003	(-1.29839889817809e+000dB,4.41930466300833e-002°)
6.90239803840137e+003	(-1.29839871283691e+000dB,4.28758393557174e-002°)
6.91830970918831e+003	(-1.29839853225618e+000dB,4.15588594276334e-002°)
6.93425806016463e+003	(-1.29839835643212e+000dB,4.02420997814767e-002°)
6.95024317588691e+003	(-1.29839818536113e+000dB,3.89255531435691e-002°)
6.96626514110662e+003	(-1.29839801903915e+000dB,3.76092132440096e-002°)
6.98232404077065e+003	(-1.29839785746316e+000dB,3.62930722690200e-002°)
6.99841996002166e+003	(-1.29839770062941e+000dB,3.49771239656648e-002°)
7.01455298419864e+003	(-1.29839754853475e+000dB,3.36613609800989e-002°)
7.03072319883726e+003	(-1.29839740117580e+000dB,3.23457764153814e-002°)
7.04693068967039e+003	(-1.29839725854954e+000dB,3.10303632658501e-002°)
7.06317554262854e+003	(-1.29839712065295e+000dB,2.97151146471001e-002°)
7.07945784384029e+003	(-1.29839698748306e+000dB,2.84000234640109e-002°)
7.09577767963280e+003	(-1.29839685903708e+000dB,2.70850827366063e-002°)
7.11213513653220e+003	(-1.29839673531224e+000dB,2.57702857183760e-002°)
7.12853030126410e+003	(-1.29839661630594e+000dB,2.44556252256629e-002°)
7.14496326075404e+003	(-1.29839650201565e+000dB,2.31410944186819e-002°)
7.16143410212792e+003	(-1.29839639243906e+000dB,2.18266862389282e-002°)
7.17794291271252e+003	(-1.29839628757369e+000dB,2.05123936409810e-002°)
7.19448978003589e+003	(-1.29839618741734e+000dB,1.91982098085307e-002°)
7.21107479182789e+003	(-1.29839609196791e+000dB,1.78841278205733e-002°)
7.22769803602059e+003	(-1.29839600122347e+000dB,1.65701404347421e-002°)
7.24435960074879e+003	(-1.29839591518193e+000dB,1.52562410795113e-002°)
7.26105957435043e+003	(-1.29839583384172e+000dB,1.39424221943931e-002°)
7.27779804536712e+003	(-1.29839575720075e+000dB,1.26286775578638e-002°)
7.29457510254457e+003	(-1.29839568525760e+000dB,1.13149998495486e-002°)
7.31139083483305e+003	(-1.29839561801074e+000dB,1.00013820854460e-002°)
7.32824533138791e+003	(-1.29839555545884e+000dB,8.68781718339169e-003°)
7.34513868157002e+003	(-1.29839549760047e+000dB,7.37429839937076e-003°)
7.36207097494623e+003	(-1.29839544443426e+000dB,6.06081866661909e-003°)
7.37904230128987e+003	(-1.29839539595933e+000dB,4.74737103558257e-003°)
7.39605275058124e+003	(-1.29839535217450e+000dB,3.43394867510796e-003°)
7.41310241300803e+003	(-1.29839531307904e+000dB,2.12054421093935e-003°)
7.43019137896587e+003	(-1.29839527867175e+000dB,8.07151381226554e-004°)
7.44731973905874e+003	(-1.29839524895227e+000dB,-5.06237504445280e-004°)
7.46448758409951e+003	(-1.29839522391978e+000dB,-1.81962891306627e-003°)
7.48169500511039e+003	(-1.29839520357376e+000dB,-3.13302996587394e-003°)
7.49894209332340e+003	(-1.29839518791389e+000dB,-4.44644777870457e-003°)
7.51622894018089e+003	(-1.29839517693967e+000dB,-5.75988901536378e-003°)
7.53355563733601e+003	(-1.29839517065099e+000dB,-7.07336088472589e-003°)
7.55092227665317e+003	(-1.29839516904766e+000dB,-8.38687036518224e-003°)
7.56832895020857e+003	(-1.29839517212975e+000dB,-9.70042421072612e-003°)
7.58577575029066e+003	(-1.29839517989717e+000dB,-1.10140294941247e-002°)
7.60326276940064e+003	(-1.29839519235016e+000dB,-1.23276931724174e-002°)
7.62079010025294e+003	(-1.29839520948895e+000dB,-1.36414221937485e-002°)
7.63835783577572e+003	(-1.29839523131403e+000dB,-1.49552236114781e-002°)
7.65596606911138e+003	(-1.29839525782570e+000dB,-1.62691042473895e-002°)
7.67361489361700e+003	(-1.29839528902466e+000dB,-1.75830712475994e-002°)
7.69130440286490e+003	(-1.29839532491146e+000dB,-1.88971313094330e-002°)
7.70903469064311e+003	(-1.29839536548686e+000dB,-2.02112916748835e-002°)
7.72680585095583e+003	(-1.29839541075181e+000dB,-2.15255590255242e-002°)
7.74461797802399e+003	(-1.29839546070725e+000dB,-2.28399406980906e-002°)
7.76247116628571e+003	(-1.29839551535417e+000dB,-2.41544433584876e-002°)
7.78036551039683e+003	(-1.29839557469378e+000dB,-2.54690741057065e-002°)
7.79830110523138e+003	(-1.29839563872737e+000dB,-2.67838398127859e-002°)
7.81627804588208e+003	(-1.29839570745620e+000dB,-2.80987475686322e-002°)
7.83429642766090e+003	(-1.29839578088172e+000dB,-2.94138041136465e-002°)
7.85235634609950e+003	(-1.29839585900572e+000dB,-3.07290169661003e-002°)
7.87045789694976e+003	(-1.29839594182959e+000dB,-3.20443923011439e-002°)
7.88860117618432e+003	(-1.29839602935527e+000dB,-3.33599378364876e-002°)
7.90678627999702e+003	(-1.29839612158442e+000dB,-3.46756599607246e-002°)
7.92501330480349e+003	(-1.29839621851915e+000dB,-3.59915660418663e-002°)
7.94328234724158e+003	(-1.29839632016149e+000dB,-3.73076628938191e-002°)
7.96159350417195e+003	(-1.29839642651351e+000dB,-3.86239574312062e-002°)
7.97994687267852e+003	(-1.29839653757765e+000dB,-3.99404568927154e-002°)
7.99834255006904e+003	(-1.29839665335611e+000dB,-4.12571680661517e-002°)
8.01678063387554e+003	(-1.29839677385133e+000dB,-4.25740978498102e-002°)
8.03526122185492e+003	(-1.29839689906594e+000dB,-4.38912534527525e-002°)
8.05378441198941e+003	(-1.29839702900260e+000dB,-4.52086415403691e-002°)
8.07235030248712e+003	(-1.29839716366400e+000dB,-4.65262693085437e-002°)
8.09095899178256e+003	(-1.29839730305304e+000dB,-4.78441438416147e-002°)
8.10961057853714e+003	(-1.29839744717272e+000dB,-4.91622718927036e-002°)
8.12830516163973e+003	(-1.29839759602605e+000dB,-5.04806607442725e-002°)
8.14704284020712e+003	(-1.29839774961613e+000dB,-5.17993169118753e-002°)
8.16582371358465e+003	(-1.29839790794633e+000dB,-5.31182478895284e-002°)
8.18464788134662e+003	(-1.29839807101994e+000dB,-5.44374605039035e-002°)
8.20351544329690e+003	(-1.29839823884031e+000dB,-5.57569614665979e-002°)
8.22242649946943e+003	(-1.29839841141125e+000dB,-5.70767581436574e-002°)
8.24138115012873e+003	(-1.29839858873626e+000dB,-5.83968574498891e-002°)
8.26037949577049e+003	(-1.29839877081911e+000dB,-5.97172661814351e-002°)
8.27942163712204e+003	(-1.29839895766360e+000dB,-6.10379914660996e-002°)
8.29850767514292e+003	(-1.29839914927372e+000dB,-6.23590401928949e-002°)
8.31763771102541e+003	(-1.29839934565378e+000dB,-6.36804198058579e-002°)
8.33681184619503e+003	(-1.29839954680768e+000dB,-6.50021368524355e-002°)
8.35603018231117e+003	(-1.29839975273963e+000dB,-6.63241983186146e-002°)
8.37529282126751e+003	(-1.29839996345427e+000dB,-6.76466116192208e-002°)
8.39459986519266e+003	(-1.29840017895577e+000dB,-6.89693832859075e-002°)
8.41395141645063e+003	(-1.29840039924889e+000dB,-7.02925206093375e-002°)
8.43334757764143e+003	(-1.29840062433835e+000dB,-7.16160307713993e-002°)
8.45278845160157e+003	(-1.29840085422879e+000dB,-7.29399203839907e-002°)
8.47227414140463e+003	(-1.29840108892504e+000dB,-7.42641966129698e-002°)
8.49180475036180e+003	(-1.29840132843217e+000dB,-7.55888666137746e-002°)
8.51138038202243e+003	(-1.29840157275525e+000dB,-7.69139370920739e-002°)
8.53100114017455e+003	(-1.29840182189959e+000dB,-7.82394156364722e-002°)
8.55066712884549e+003	(-1.29840207587018e+000dB,-7.95653086029770e-002°)
8.57037845230235e+003	(-1.29840233467270e+000dB,-8.08916236747921e-002°)
8.59013521505260e+003	(-1.29840259831242e+000dB,-8.22183673122769e-002°)
8.60993752184465e+003	(-1.29840286679502e+000dB,-8.35455468454374e-002°)
8.62978547766834e+003	(-1.29840314012605e+000dB,-8.48731690551026e-002°)
8.64967918775557e+003	(-1.29840341831162e+000dB,-8.62012413757354e-002°)
8.66961875758080e+003	(-1.29840370135742e+000dB,-8.75297705652099e-002°)
8.68960429286165e+003	(-1.29840398926949e+000dB,-8.88587638214614e-002°)
8.70963589955943e+003	(-1.29840428205395e+000dB,-9.01882281185934e-002°)
8.72971368387974e+003	(-1.29840457971694e+000dB,-9.15181704156532e-002°)
8.74983775227298e+003	(-1.29840488226492e+000dB,-9.28485980025675e-002°)
8.77000821143496e+003	(-1.29840518970405e+000dB,-9.41795176092818e-002°)
8.79022516830745e+003	(-1.29840550204110e+000dB,-9.55109365078382e-002°)
8.81048873007875e+003	(-1.29840581928252e+000dB,-9.68428616373050e-002°)
8.83079900418423e+003	(-1.29840614143513e+000dB,-9.81753001487511e-002°)
8.85115609830695e+003	(-1.29840646850588e+000dB,-9.95082591843626e-002°)
8.87156012037820e+003	(-1.29840680050149e+000dB,-1.00841745660214e-001°)
8.89201117857807e+003	(-1.29840713742898e+000dB,-1.02175766598837e-001°)
8.91250938133604e+003	(-1.29840747929568e+000dB,-1.03510329234835e-001°)
8.93305483733154e+003	(-1.29840782610872e+000dB,-1.04845440462653e-001°)
8.95364765549452e+003	(-1.29840817787558e+000dB,-1.06181107726266e-001°)
8.97428794500606e+003	(-1.29840853460351e+000dB,-1.07517337579703e-001°)
8.99497581529893e+003	(-1.29840889630017e+000dB,-1.08854137338955e-001°)
9.01571137605814e+003	(-1.29840926297323e+000dB,-1.10191514098871e-001°)
9.03649473722158e+003	(-1.29840963463062e+000dB,-1.11529475161621e-001°)
9.05732600898056e+003	(-1.29841001128014e+000dB,-1.12868027496604e-001°)
9.07820530178042e+003	(-1.29841039292958e+000dB,-1.14207177956512e-001°)
9.09913272632107e+003	(-1.29841077958715e+000dB,-1.15546933827162e-001°)
9.12010839355765e+003	(-1.29841117126120e+000dB,-1.16887302386925e-001°)
9.14113241470105e+003	(-1.29841156795993e+000dB,-1.18228290469815e-001°)
9.16220490121854e+003	(-1.29841196969140e+000dB,-1.19569904900010e-001°)
9.18332596483435e+003	(-1.29841237646487e+000dB,-1.20912153711663e-001°)
9.20449571753025e+003	(-1.29841278828831e+000dB,-1.22255043056352e-001°)
9.22571427154616e+003	(-1.29841320517066e+000dB,-1.23598580509281e-001°)
9.24698173938075e+003	(-1.29841362712104e+000dB,-1.24942773316675e-001°)
9.26829823379201e+003	(-1.29841405414794e+000dB,-1.26287628270793e-001°)
9.28966386779788e+003	(-1.29841448626069e+000dB,-1.27633152710040e-001°)
9.31107875467682e+003	(-1.29841492346842e+000dB,-1.28979353749495e-001°)
9.33254300796842e+003	(-1.29841536578034e+000dB,-1.30326238381657e-001°)
9.35405674147403e+003	(-1.29841581320592e+000dB,-1.31673814037209e-001°)
9.37562006925731e+003	(-1.29841626575443e+000dB,-1.33022087372523e-001°)
9.39723310564488e+003	(-1.29841672343583e+000dB,-1.34371066243189e-001°)
9.41889596522691e+003	(-1.29841718625955e+000dB,-1.35720757180699e-001°)
9.44060876285772e+003	(-1.29841765423544e+000dB,-1.37071167589309e-001°)
9.46237161365642e+003	(-1.29841812737356e+000dB,-1.38422304650056e-001°)
9.48418463300745e+003	(-1.29841860568359e+000dB,-1.39774175203052e-001°)
9.50604793656129e+003	(-1.29841908917608e+000dB,-1.41126786859261e-001°)
9.52796164023499e+003	(-1.29841957786102e+000dB,-1.42480146444527e-001°)
9.54992586021283e+003	(-1.29842007174883e+000dB,-1.43834261225452e-001°)
9.57194071294691e+003	(-1.29842057085031e+000dB,-1.45189138904558e-001°)
9.59400631515779e+003	(-1.29842107517566e+000dB,-1.46544785957494e-001°)
9.61612278383511e+003	(-1.29842158473552e+000dB,-1.47901209742516e-001°)
9.63829023623816e+003	(-1.29842209954087e+000dB,-1.49258417394790e-001°)
9.66050878989658e+003	(-1.29842261960289e+000dB,-1.50616416804676e-001°)
9.68277856261094e+003	(-1.29842314493204e+000dB,-1.51975214099263e-001°)
9.70509967245334e+003	(-1.29842367553976e+000dB,-1.53334817050526e-001°)
9.72747223776809e+003	(-1.29842421143718e+000dB,-1.54695232657602e-001°)
9.74989637717230e+003	(-1.29842475263600e+000dB,-1.56056468572927e-001°)
9.77237220955654e+003	(-1.29842529914736e+000dB,-1.57418531555976e-001°)
9.79489985408542e+003	(-1.29842585098290e+000dB,-1.58781429026841e-001°)
9.81747943019827e+003	(-1.29842640815448e+000dB,-1.60145168179011e-001°)
9.84011105760976e+003	(-1.29842697067357e+000dB,-1.61509755978183e-001°)
9.86279485631052e+003	(-1.29842753855257e+000dB,-1.62875200269187e-001°)
9.88553094656780e+003	(-1.29842811180307e+000dB,-1.64241507559739e-001°)
9.90831944892608e+003	(-1.29842869043772e+000dB,-1.65608685905490e-001°)
9.93116048420774e+003	(-1.29842927446830e+000dB,-1.66976741806540e-001°)
9.95405417351367e+003	(-1.29842986390755e+000dB,-1.68345683080341e-001°)
9.97700063822393e+003	(-1.29843045876774e+000dB,-1.69715516439116e-001°)
9.99999999999839e+003	(-1.29843105906153e+000dB,-1.71086249469470e-001°)
1.00230523807774e+004	(-1.29843166480160e+000dB,-1.72457889307002e-001°)
1.00461579027823e+004	(-1.29843227600104e+000dB,-1.73830443533276e-001°)
1.00693166885164e+004	(-1.29843289267278e+000dB,-1.75203919275245e-001°)
1.00925288607652e+004	(-1.29843351482930e+000dB,-1.76578323208917e-001°)
1.01157945425974e+004	(-1.29843414248457e+000dB,-1.77953663558359e-001°)
1.01391138573652e+004	(-1.29843477565161e+000dB,-1.79329947211918e-001°)
1.01624869287053e+004	(-1.29843541434370e+000dB,-1.80707181277012e-001°)
1.01859138805395e+004	(-1.29843605857440e+000dB,-1.82085373070433e-001°)
1.02093948370752e+004	(-1.29843670835764e+000dB,-1.83464530350186e-001°)
1.02329299228059e+004	(-1.29843736370709e+000dB,-1.84844660203730e-001°)
1.02565192625124e+004	(-1.29843802463653e+000dB,-1.86225769713119e-001°)
1.02801629812631e+004	(-1.29843869115979e+000dB,-1.87607866175916e-001°)
1.03038612044145e+004	(-1.29843936329148e+000dB,-1.88990957324877e-001°)
1.03276140576123e+004	(-1.29844004104554e+000dB,-1.90375050225927e-001°)
1.03514216667918e+004	(-1.29844072443657e+000dB,-1.91760152379001e-001°)
1.03752841581784e+004	(-1.29844141347860e+000dB,-1.93146270618449e-001°)
1.03992016582889e+004	(-1.29844210818665e+000dB,-1.94533412874138e-001°)
1.04231742939314e+004	(-1.29844280857552e+000dB,-1.95921586415228e-001°)
1.04472021922063e+004	(-1.29844351465978e+000dB,-1.97310798493453e-001°)
1.04712854805073e+004	(-1.29844422645452e+000dB,-1.98701056362551e-001°)
1.04954242865215e+004	(-1.29844494397462e+000dB,-2.00092367271013e-001°)
1.05196187382305e+004	(-1.29844566723572e+000dB,-2.01484739119909e-001°)
1.05438689639109e+004	(-1.29844639625310e+000dB,-2.02878179150895e-001°)
1.05681750921349e+004	(-1.29844713104163e+000dB,-2.04272694146481e-001°)
1.05925372517712e+004	(-1.29844787161745e+000dB,-2.05668291998164e-001°)
1.06169555719855e+004	(-1.29844861799618e+000dB,-2.07064980143186e-001°)
1.06414301822414e+004	(-1.29844937019370e+000dB,-2.08462766020902e-001°)
1.06659612123008e+004	(-1.29845012822568e+000dB,-2.09861656614002e-001°)
1.06905487922248e+004	(-1.29845089210856e+000dB,-2.11261660010595e-001°)
1.07151930523743e+004	(-1.29845166185815e+000dB,-2.12662782968275e-001°)
1.07398941234107e+004	(-1.29845243749075e+000dB,-2.14065032898578e-001°)
1.07646521362966e+004	(-1.29845321902343e+000dB,-2.15468418091521e-001°)
1.07894672222965e+004	(-1.29845400647201e+000dB,-2.16872944846401e-001°)
1.08143395129776e+004	(-1.29845479985359e+000dB,-2.18278621445520e-001°)
1.08392691402103e+004	(-1.29845559918496e+000dB,-2.19685455056775e-001°)
1.08642562361689e+004	(-1.29845640448344e+000dB,-2.21093453510570e-001°)
1.08893009333326e+004	(-1.29845721576510e+000dB,-2.22502623300846e-001°)
1.09144033644858e+004	(-1.29845803304805e+000dB,-2.23912972910653e-001°)
1.09395636627192e+004	(-1.29845885634902e+000dB,-2.25324509047241e-001°)
1.09647819614301e+004	(-1.29845968568619e+000dB,-2.26737239957926e-001°)
1.09900583943234e+004	(-1.29846052107645e+000dB,-2.28151172562117e-001°)
1.10153930954123e+004	(-1.29846136253801e+000dB,-2.29566314655411e-001°)
1.10407861990189e+004	(-1.29846221008799e+000dB,-2.30982673144893e-001°)
1.10662378397749e+004	(-1.29846306374527e+000dB,-2.32400256481405e-001°)
1.10917481526222e+004	(-1.29846392352730e+000dB,-2.33819071337645e-001°)
1.11173172728141e+004	(-1.29846478945261e+000dB,-2.35239125710431e-001°)
1.11429453359155e+004	(-1.29846566153958e+000dB,-2.36660427149899e-001°)
1.11686324778038e+004	(-1.29846653980647e+000dB,-2.38082982758305e-001°)
1.11943788346697e+004	(-1.29846742427227e+000dB,-2.39506800738748e-001°)
1.12201845430178e+004	(-1.29846831495527e+000dB,-2.40931887960458e-001°)
1.12460497396674e+004	(-1.29846921187472e+000dB,-2.42358252393527e-001°)
1.12719745617533e+004	(-1.29847011504935e+000dB,-2.43785901341763e-001°)
1.12979591467261e+004	(-1.29847102449860e+000dB,-2.45214842542310e-001°)
1.13240036323537e+004	(-1.29847194024149e+000dB,-2.46645083510281e-001°)
1.13501081567213e+004	(-1.29847286229773e+000dB,-2.48076631974469e-001°)
1.13762728582324e+004	(-1.29847379068638e+000dB,-2.49509494998654e-001°)
1.14024978756098e+004	(-1.29847472542813e+000dB,-2.50943681399311e-001°)
1.14287833478958e+004	(-1.29847566654160e+000dB,-2.52379197349584e-001°)
1.14551294144535e+004	(-1.29847661404727e+000dB,-2.53816051001089e-001°)
1.14815362149669e+004	(-1.29847756796540e+000dB,-2.55254250273773e-001°)
1.15080038894425e+004	(-1.29847852831616e+000dB,-2.56693802648378e-001°)
1.15345325782090e+004	(-1.29847949511952e+000dB,-2.58134715377647e-001°)
1.15611224219191e+004	(-1.29848046839644e+000dB,-2.59576996588372e-001°)
1.15877735615494e+004	(-1.29848144816727e+000dB,-2.61020653525183e-001°)
1.16144861384015e+004	(-1.29848243445254e+000dB,-2.62465693648968e-001°)
1.16412602941030e+004	(-1.29848342727413e+000dB,-2.63912125731635e-001°)
1.16680961706077e+004	(-1.29848442665214e+000dB,-2.65359956342464e-001°)
1.16949939101968e+004	(-1.29848543260802e+000dB,-2.66809193362993e-001°)
1.17219536554794e+004	(-1.29848644516360e+000dB,-2.68259845116827e-001°)
1.17489755493934e+004	(-1.29848746433959e+000dB,-2.69711918374300e-001°)
1.17760597352061e+004	(-1.29848849015776e+000dB,-2.71165421228986e-001°)
1.18032063565153e+004	(-1.29848952264028e+000dB,-2.72620361540500e-001°)
1.18304155572497e+004	(-1.29849056180876e+000dB,-2.74076746953973e-001°)
1.18576874816696e+004	(-1.29849160768507e+000dB,-2.75534584879393e-001°)
1.18850222743682e+004	(-1.29849266029190e+000dB,-2.76993883609460e-001°)
1.19124200802718e+004	(-1.29849371965124e+000dB,-2.78454650550016e-001°)
