Freq.	-I(R)/I(Rl)
1.17869108834197e+000	(8.60507532323085e+001dB,-8.99575574051688e+001°)
1.17923402065301e+000	(8.60467532345041e+001dB,-8.99575378571636e+001°)
1.17977720305120e+000	(8.60427532367017e+001dB,-8.99575182975391e+001°)
1.18032063565174e+000	(8.60387532389014e+001dB,-8.99574987297232e+001°)
1.18086431856987e+000	(8.60347532411044e+001dB,-8.99574791519937e+001°)
1.18140825192089e+000	(8.60307532433080e+001dB,-8.99574595660589e+001°)
1.18195243582017e+000	(8.60267532455138e+001dB,-8.99574399701983e+001°)
1.18249687038311e+000	(8.60227532477216e+001dB,-8.99574203644064e+001°)
1.18304155572517e+000	(8.60187532499314e+001dB,-8.99574007555241e+001°)
1.18358649196187e+000	(8.60147532521432e+001dB,-8.99573811315613e+001°)
1.18413167920877e+000	(8.60107532543571e+001dB,-8.99573614993598e+001°)
1.18467711758149e+000	(8.60067532565743e+001dB,-8.99573418589117e+001°)
1.18522280719572e+000	(8.60027532587922e+001dB,-8.99573222102094e+001°)
1.18576874816717e+000	(8.59987532610122e+001dB,-8.99573025515377e+001°)
1.18631494061163e+000	(8.59947532632343e+001dB,-8.99572828863048e+001°)
1.18686138464493e+000	(8.59907532654584e+001dB,-8.99572632093827e+001°)
1.18740808038296e+000	(8.59867532676845e+001dB,-8.99572435241788e+001°)
1.18795502794166e+000	(8.59827532699139e+001dB,-8.99572238272766e+001°)
1.18850222743702e+000	(8.59787532721442e+001dB,-8.99572041220804e+001°)
1.18904967898510e+000	(8.59747532743765e+001dB,-8.99571844136912e+001°)
1.18959738270200e+000	(8.59707532766108e+001dB,-8.99571646901797e+001°)
1.19014533870386e+000	(8.59667532788472e+001dB,-8.99571449600540e+001°)
1.19069354710690e+000	(8.59627532810856e+001dB,-8.99571252199031e+001°)
1.19124200802738e+000	(8.59587532833275e+001dB,-8.99571054680220e+001°)
1.19179072158162e+000	(8.59547532855701e+001dB,-8.99570857112035e+001°)
1.19233968788597e+000	(8.59507532878146e+001dB,-8.99570659426426e+001°)
1.19288890705688e+000	(8.59467532900614e+001dB,-8.99570461674284e+001°)
1.19343837921080e+000	(8.59427532923102e+001dB,-8.99570263821577e+001°)
1.19398810446428e+000	(8.59387532945610e+001dB,-8.99570065868252e+001°)
1.19453808293389e+000	(8.59347532968139e+001dB,-8.99569867831206e+001°)
1.19508831473628e+000	(8.59307532990703e+001dB,-8.99569669710363e+001°)
1.19563879998813e+000	(8.59267533013274e+001dB,-8.99569471505646e+001°)
1.19618953880619e+000	(8.59227533035865e+001dB,-8.99569273166197e+001°)
1.19674053130725e+000	(8.59187533058477e+001dB,-8.99569074776605e+001°)
1.19729177760817e+000	(8.59147533081111e+001dB,-8.99568876269102e+001°)
1.19784327782586e+000	(8.59107533103778e+001dB,-8.99568677694370e+001°)
1.19839503207728e+000	(8.59067533126466e+001dB,-8.99568479035411e+001°)
1.19894704047943e+000	(8.59027533149162e+001dB,-8.99568280241485e+001°)
1.19949930314939e+000	(8.58987533171879e+001dB,-8.99568081396987e+001°)
1.20005182020427e+000	(8.58947533194616e+001dB,-8.99567882434304e+001°)
1.20060459176126e+000	(8.58907533217375e+001dB,-8.99567683403999e+001°)
1.20115761793759e+000	(8.58867533240167e+001dB,-8.99567484272260e+001°)
1.20171089885053e+000	(8.58827533262968e+001dB,-8.99567285055882e+001°)
1.20226443461742e+000	(8.58787533285789e+001dB,-8.99567085704264e+001°)
1.20281822535566e+000	(8.58747533308632e+001dB,-8.99566886301568e+001°)
1.20337227118269e+000	(8.58707533331496e+001dB,-8.99566686797193e+001°)
1.20392657221602e+000	(8.58667533354393e+001dB,-8.99566487191086e+001°)
1.20448112857318e+000	(8.58627533377299e+001dB,-8.99566287516815e+001°)
1.20503594037180e+000	(8.58587533400226e+001dB,-8.99566087740673e+001°)
1.20559100772954e+000	(8.58547533423174e+001dB,-8.99565887879403e+001°)
1.20614633076411e+000	(8.58507533446142e+001dB,-8.99565687916141e+001°)
1.20670190959328e+000	(8.58467533469132e+001dB,-8.99565487867614e+001°)
1.20725774433488e+000	(8.58427533492157e+001dB,-8.99565287700201e+001°)
1.20781383510679e+000	(8.58387533515190e+001dB,-8.99565087464164e+001°)
1.20837018202693e+000	(8.58347533538243e+001dB,-8.99564887142648e+001°)
1.20892678521331e+000	(8.58307533561319e+001dB,-8.99564686718827e+001°)
1.20948364478395e+000	(8.58267533584415e+001dB,-8.99564486209389e+001°)
1.21004076085696e+000	(8.58227533607545e+001dB,-8.99564285597524e+001°)
1.21059813355049e+000	(8.58187533630684e+001dB,-8.99564084883179e+001°)
1.21115576298274e+000	(8.58147533653844e+001dB,-8.99563884116454e+001°)
1.21171364927197e+000	(8.58107533677026e+001dB,-8.99563683230386e+001°)
1.21227179253650e+000	(8.58067533700228e+001dB,-8.99563482241647e+001°)
1.21283019289470e+000	(8.58027533723465e+001dB,-8.99563281183573e+001°)
1.21338885046499e+000	(8.57987533746711e+001dB,-8.99563080006004e+001°)
1.21394776536584e+000	(8.57947533769972e+001dB,-8.99562878775626e+001°)
1.21450693771579e+000	(8.57907533793260e+001dB,-8.99562677408960e+001°)
1.21506636763342e+000	(8.57867533816569e+001dB,-8.99562475955989e+001°)
1.21562605523739e+000	(8.57827533839914e+001dB,-8.99562274449950e+001°)
1.21618600064638e+000	(8.57787533863267e+001dB,-8.99562072807477e+001°)
1.21674620397914e+000	(8.57747533886641e+001dB,-8.99561871095127e+001°)
1.21730666535448e+000	(8.57707533910037e+001dB,-8.99561669262901e+001°)
1.21786738489127e+000	(8.57667533933468e+001dB,-8.99561467377270e+001°)
1.21842836270841e+000	(8.57627533956906e+001dB,-8.99561265371641e+001°)
1.21898959892487e+000	(8.57587533980366e+001dB,-8.99561063279203e+001°)
1.21955109365969e+000	(8.57547534003849e+001dB,-8.99560861083279e+001°)
1.22011284703194e+000	(8.57507534027365e+001dB,-8.99560658800408e+001°)
1.22067485916075e+000	(8.57467534050904e+001dB,-8.99560456430516e+001°)
1.22123713016532e+000	(8.57427534074450e+001dB,-8.99560253956946e+001°)
1.22179966016488e+000	(8.57387534098033e+001dB,-8.99560051429361e+001°)
1.22236244927874e+000	(8.57347534121623e+001dB,-8.99559848781381e+001°)
1.22292549762625e+000	(8.57307534145248e+001dB,-8.99559646029532e+001°)
1.22348880532682e+000	(8.57267534168882e+001dB,-8.99559443206859e+001°)
1.22405237249992e+000	(8.57227534192538e+001dB,-8.99559240247097e+001°)
1.22461619926506e+000	(8.57187534216216e+001dB,-8.99559037232909e+001°)
1.22518028574181e+000	(8.57147534239915e+001dB,-8.99558834114592e+001°)
1.22574463204981e+000	(8.57107534263649e+001dB,-8.99558630908613e+001°)
1.22630923830875e+000	(8.57067534287392e+001dB,-8.99558427614895e+001°)
1.22687410463835e+000	(8.57027534311157e+001dB,-8.99558224216858e+001°)
1.22743923115842e+000	(8.56987534334943e+001dB,-8.99558020697952e+001°)
1.22800461798880e+000	(8.56947534358765e+001dB,-8.99557817124102e+001°)
1.22857026524940e+000	(8.56907534382596e+001dB,-8.99557613462224e+001°)
1.22913617306018e+000	(8.56867534406448e+001dB,-8.99557409695767e+001°)
1.22970234154115e+000	(8.56827534430322e+001dB,-8.99557205808213e+001°)
1.23026877081239e+000	(8.56787534454232e+001dB,-8.99557001848906e+001°)
1.23083546099402e+000	(8.56747534478151e+001dB,-8.99556797801295e+001°)
1.23140241220623e+000	(8.56707534502090e+001dB,-8.99556593648863e+001°)
1.23196962456924e+000	(8.56667534526053e+001dB,-8.99556389375119e+001°)
1.23253709820335e+000	(8.56627534550038e+001dB,-8.99556185078601e+001°)
1.23310483322892e+000	(8.56587534574057e+001dB,-8.99555980627779e+001°)
1.23367282976633e+000	(8.56547534598086e+001dB,-8.99555776104731e+001°)
1.23424108793606e+000	(8.56507534622138e+001dB,-8.99555571476549e+001°)
1.23480960785861e+000	(8.56467534646210e+001dB,-8.99555366775973e+001°)
1.23537838965456e+000	(8.56427534670318e+001dB,-8.99555161970126e+001°)
1.23594743344452e+000	(8.56387534694436e+001dB,-8.99554957042570e+001°)
1.23651673934918e+000	(8.56347534718576e+001dB,-8.99554752058775e+001°)
1.23708630748928e+000	(8.56307534742737e+001dB,-8.99554546969518e+001°)
1.23765613798560e+000	(8.56267534766934e+001dB,-8.99554341758385e+001°)
1.23822623095900e+000	(8.56227534791141e+001dB,-8.99554136507107e+001°)
1.23879658653038e+000	(8.56187534815370e+001dB,-8.99553931117471e+001°)
1.23936720482069e+000	(8.56147534839620e+001dB,-8.99553725671155e+001°)
1.23993808595095e+000	(8.56107534863907e+001dB,-8.99553520086389e+001°)
1.24050923004223e+000	(8.56067534888203e+001dB,-8.99553314444776e+001°)
1.24108063721566e+000	(8.56027534912521e+001dB,-8.99553108680936e+001°)
1.24165230759242e+000	(8.55987534936874e+001dB,-8.99552902827453e+001°)
1.24222424129374e+000	(8.55947534961237e+001dB,-8.99552696900549e+001°)
1.24279643844092e+000	(8.55907534985623e+001dB,-8.99552490867543e+001°)
1.24336889915531e+000	(8.55867535010030e+001dB,-8.99552284728380e+001°)
1.24394162355832e+000	(8.55827535034474e+001dB,-8.99552078499284e+001°)
1.24451461177139e+000	(8.55787535058940e+001dB,-8.99551872180180e+001°)
1.24508786391606e+000	(8.55747535083414e+001dB,-8.99551665738466e+001°)
1.24566138011390e+000	(8.55707535107912e+001dB,-8.99551459222876e+001°)
1.24623516048652e+000	(8.55667535132446e+001dB,-8.99551252633311e+001°)
1.24680920515563e+000	(8.55627535156989e+001dB,-8.99551045920954e+001°)
1.24738351424295e+000	(8.55587535181554e+001dB,-8.99550839134471e+001°)
1.24795808787029e+000	(8.55547535206142e+001dB,-8.99550632225087e+001°)
1.24853292615950e+000	(8.55507535230767e+001dB,-8.99550425241426e+001°)
1.24910802923249e+000	(8.55467535255400e+001dB,-8.99550218167177e+001°)
1.24968339721123e+000	(8.55427535280055e+001dB,-8.99550010969860e+001°)
1.25025903021773e+000	(8.55387535304748e+001dB,-8.99549803698030e+001°)
1.25083492837408e+000	(8.55347535329449e+001dB,-8.99549596319212e+001°)
1.25141109180240e+000	(8.55307535354174e+001dB,-8.99549388849534e+001°)
1.25198752062489e+000	(8.55267535378920e+001dB,-8.99549181288918e+001°)
1.25256421496380e+000	(8.55227535403704e+001dB,-8.99548973669620e+001°)
1.25314117494143e+000	(8.55187535428497e+001dB,-8.99548765910731e+001°)
1.25371840068013e+000	(8.55147535453312e+001dB,-8.99548558044541e+001°)
1.25429589230233e+000	(8.55107535478164e+001dB,-8.99548350119426e+001°)
1.25487364993049e+000	(8.55067535503025e+001dB,-8.99548142054589e+001°)
1.25545167368715e+000	(8.55027535527909e+001dB,-8.99547933946788e+001°)
1.25602996369488e+000	(8.54987535552816e+001dB,-8.99547725699156e+001°)
1.25660852007634e+000	(8.54947535577760e+001dB,-8.99547517376139e+001°)
1.25718734295422e+000	(8.54907535602712e+001dB,-8.99547308945425e+001°)
1.25776643245126e+000	(8.54867535627688e+001dB,-8.99547100455257e+001°)
1.25834578869030e+000	(8.54827535652701e+001dB,-8.99546891825059e+001°)
1.25892541179418e+000	(8.54787535677723e+001dB,-8.99546683103072e+001°)
1.25950530188583e+000	(8.54747535702767e+001dB,-8.99546474305298e+001°)
1.26008545908825e+000	(8.54707535727849e+001dB,-8.99546265383431e+001°)
1.26066588352445e+000	(8.54667535752940e+001dB,-8.99546056369564e+001°)
1.26124657531755e+000	(8.54627535778054e+001dB,-8.99545847295727e+001°)
1.26182753459068e+000	(8.54587535803191e+001dB,-8.99545638097615e+001°)
1.26240876146706e+000	(8.54547535828365e+001dB,-8.99545428807274e+001°)
1.26299025606995e+000	(8.54507535853549e+001dB,-8.99545219424629e+001°)
1.26357201852266e+000	(8.54467535878756e+001dB,-8.99545009917554e+001°)
1.26415404894859e+000	(8.54427535903999e+001dB,-8.99544800366105e+001°)
1.26473634747116e+000	(8.54387535929253e+001dB,-8.99544590674079e+001°)
1.26531891421387e+000	(8.54347535954529e+001dB,-8.99544380921480e+001°)
1.26590174930025e+000	(8.54307535979842e+001dB,-8.99544171060203e+001°)
1.26648485285393e+000	(8.54267536005166e+001dB,-8.99543961090193e+001°)
1.26706822499856e+000	(8.54227536030525e+001dB,-8.99543751027378e+001°)
1.26765186585786e+000	(8.54187536055908e+001dB,-8.99543540855708e+001°)
1.26823577555560e+000	(8.54147536081302e+001dB,-8.99543330607062e+001°)
1.26881995421562e+000	(8.54107536106719e+001dB,-8.99543120265383e+001°)
1.26940440196181e+000	(8.54067536132158e+001dB,-8.99542909798693e+001°)
1.26998911891812e+000	(8.54027536157634e+001dB,-8.99542699254792e+001°)
1.27057410520855e+000	(8.53987536183122e+001dB,-8.99542488601709e+001°)
1.27115936095716e+000	(8.53947536208632e+001dB,-8.99542277871248e+001°)
1.27174488628808e+000	(8.53907536234179e+001dB,-8.99542067031469e+001°)
1.27233068132547e+000	(8.53867536259737e+001dB,-8.99541856098232e+001°)
1.27291674619357e+000	(8.53827536285318e+001dB,-8.99541645071461e+001°)
1.27350308101667e+000	(8.53787536310935e+001dB,-8.99541433935181e+001°)
1.27408968591912e+000	(8.53747536336564e+001dB,-8.99541222721122e+001°)
1.27467656102532e+000	(8.53707536362215e+001dB,-8.99541011381533e+001°)
1.27526370645974e+000	(8.53667536387903e+001dB,-8.99540799964014e+001°)
1.27585112234689e+000	(8.53627536413602e+001dB,-8.99540588436727e+001°)
1.27643880881135e+000	(8.53587536439325e+001dB,-8.99540376847207e+001°)
1.27702676597776e+000	(8.53547536465085e+001dB,-8.99540165131912e+001°)
1.27761499397081e+000	(8.53507536490854e+001dB,-8.99539953322507e+001°)
1.27820349291524e+000	(8.53467536516648e+001dB,-8.99539741387234e+001°)
1.27879226293586e+000	(8.53427536542479e+001dB,-8.99539529405229e+001°)
1.27938130415754e+000	(8.53387536568320e+001dB,-8.99539317297220e+001°)
1.27997061670519e+000	(8.53347536594185e+001dB,-8.99539105078994e+001°)
1.28056020070380e+000	(8.53307536620088e+001dB,-8.99538892782120e+001°)
1.28115005627841e+000	(8.53267536646000e+001dB,-8.99538680390696e+001°)
1.28174018355410e+000	(8.53227536671936e+001dB,-8.99538467888850e+001°)
1.28233058265603e+000	(8.53187536697911e+001dB,-8.99538255323897e+001°)
1.28292125370941e+000	(8.53147536723895e+001dB,-8.99538042616805e+001°)
1.28351219683951e+000	(8.53107536749916e+001dB,-8.99537829830665e+001°)
1.28410341217165e+000	(8.53067536775949e+001dB,-8.99537616933844e+001°)
1.28469489983120e+000	(8.53027536802005e+001dB,-8.99537403957810e+001°)
1.28528665994363e+000	(8.52987536828098e+001dB,-8.99537190855203e+001°)
1.28587869263441e+000	(8.52947536854202e+001dB,-8.99536977704725e+001°)
1.28647099802911e+000	(8.52907536880332e+001dB,-8.99536764443277e+001°)
1.28706357625334e+000	(8.52867536906497e+001dB,-8.99536551039342e+001°)
1.28765642743278e+000	(8.52827536932673e+001dB,-8.99536337571533e+001°)
1.28824955169315e+000	(8.52787536958874e+001dB,-8.99536123992579e+001°)
1.28884294916023e+000	(8.52747536985105e+001dB,-8.99535910302425e+001°)
1.28943661995988e+000	(8.52707537011367e+001dB,-8.99535696548127e+001°)
1.29003056421800e+000	(8.52667537037640e+001dB,-8.99535482682478e+001°)
1.29062478206055e+000	(8.52627537063951e+001dB,-8.99535268721114e+001°)
1.29121927361355e+000	(8.52587537090272e+001dB,-8.99535054648277e+001°)
1.29181403900307e+000	(8.52547537116631e+001dB,-8.99534840495261e+001°)
1.29240907835525e+000	(8.52507537143001e+001dB,-8.99534626214969e+001°)
1.29300439179629e+000	(8.52467537169395e+001dB,-8.99534411838688e+001°)
1.29359997945244e+000	(8.52427537195827e+001dB,-8.99534197397647e+001°)
1.29419584145000e+000	(8.52387537222270e+001dB,-8.99533982844791e+001°)
1.29479197791534e+000	(8.52347537248737e+001dB,-8.99533768180067e+001°)
1.29538838897490e+000	(8.52307537275242e+001dB,-8.99533553450314e+001°)
1.29598507475515e+000	(8.52267537301758e+001dB,-8.99533338577294e+001°)
1.29658203538264e+000	(8.52227537328299e+001dB,-8.99533123639079e+001°)
1.29717927098397e+000	(8.52187537354877e+001dB,-8.99532908573112e+001°)
1.29777678168579e+000	(8.52147537381466e+001dB,-8.99532693426169e+001°)
1.29837456761483e+000	(8.52107537408093e+001dB,-8.99532478151367e+001°)
1.29897262889787e+000	(8.52067537434731e+001dB,-8.99532262811025e+001°)
1.29957096566173e+000	(8.52027537461394e+001dB,-8.99532047342702e+001°)
1.30016957803330e+000	(8.51987537488096e+001dB,-8.99531831824232e+001°)
1.30076846613955e+000	(8.51947537514807e+001dB,-8.99531616146512e+001°)
1.30136763010748e+000	(8.51907537541557e+001dB,-8.99531400402907e+001°)
1.30196707006415e+000	(8.51867537568318e+001dB,-8.99531184562194e+001°)
1.30256678613670e+000	(8.51827537595104e+001dB,-8.99530968624298e+001°)
1.30316677845231e+000	(8.51787537621928e+001dB,-8.99530752589144e+001°)
1.30376704713823e+000	(8.51747537648763e+001dB,-8.99530536425594e+001°)
1.30436759232175e+000	(8.51707537675623e+001dB,-8.99530320180188e+001°)
1.30496841413024e+000	(8.51667537702521e+001dB,-8.99530103837311e+001°)
1.30556951269111e+000	(8.51627537729430e+001dB,-8.99529887365870e+001°)
1.30617088813185e+000	(8.51587537756378e+001dB,-8.99529670843341e+001°)
1.30677254058000e+000	(8.51547537783337e+001dB,-8.99529454207607e+001°)
1.30737447016315e+000	(8.51507537810321e+001dB,-8.99529237443125e+001°)
1.30797667700894e+000	(8.51467537837343e+001dB,-8.99529020611785e+001°)
1.30857916124511e+000	(8.51427537864377e+001dB,-8.99528803667049e+001°)
1.30918192299942e+000	(8.51387537891448e+001dB,-8.99528586624328e+001°)
1.30978496239970e+000	(8.51347537918532e+001dB,-8.99528369483548e+001°)
1.31038827957384e+000	(8.51307537945640e+001dB,-8.99528152229181e+001°)
1.31099187464979e+000	(8.51267537972799e+001dB,-8.99527934876617e+001°)
1.31159574775556e+000	(8.51227537999958e+001dB,-8.99527717425782e+001°)
1.31219989901922e+000	(8.51187538027155e+001dB,-8.99527499907460e+001°)
1.31280432856888e+000	(8.51147538054363e+001dB,-8.99527282259841e+001°)
1.31340903653275e+000	(8.51107538081610e+001dB,-8.99527064498308e+001°)
1.31401402303905e+000	(8.51067538108869e+001dB,-8.99526846684443e+001°)
1.31461928821610e+000	(8.51027538136152e+001dB,-8.99526628710292e+001°)
1.31522483219225e+000	(8.50987538163474e+001dB,-8.99526410668237e+001°)
1.31583065509593e+000	(8.50947538190808e+001dB,-8.99526192542769e+001°)
1.31643675705562e+000	(8.50907538218180e+001dB,-8.99525974272270e+001°)
1.31704313819985e+000	(8.50867538245564e+001dB,-8.99525755918224e+001°)
1.31764979865724e+000	(8.50827538272974e+001dB,-8.99525537480532e+001°)
1.31825673855642e+000	(8.50787538300422e+001dB,-8.99525318943740e+001°)
1.31886395802613e+000	(8.50747538327881e+001dB,-8.99525100292419e+001°)
1.31947145719513e+000	(8.50707538355381e+001dB,-8.99524881526515e+001°)
1.32007923619227e+000	(8.50667538382891e+001dB,-8.99524662691990e+001°)
1.32068729514644e+000	(8.50627538410440e+001dB,-8.99524443742731e+001°)
1.32129563418659e+000	(8.50587538438001e+001dB,-8.99524224678684e+001°)
1.32190425344174e+000	(8.50547538465588e+001dB,-8.99524005530430e+001°)
1.32251315304096e+000	(8.50507538493213e+001dB,-8.99523786313183e+001°)
1.32312233311338e+000	(8.50467538520851e+001dB,-8.99523566935005e+001°)
1.32373179378821e+000	(8.50427538548527e+001dB,-8.99523347472387e+001°)
1.32434153519468e+000	(8.50387538576216e+001dB,-8.99523127909943e+001°)
1.32495155746211e+000	(8.50347538603943e+001dB,-8.99522908262880e+001°)
1.32556186071987e+000	(8.50307538631683e+001dB,-8.99522688500552e+001°)
1.32617244509740e+000	(8.50267538659448e+001dB,-8.99522468638172e+001°)
1.32678331072417e+000	(8.50227538687251e+001dB,-8.99522248660404e+001°)
1.32739445772975e+000	(8.50187538715068e+001dB,-8.99522028628209e+001°)
1.32800588624374e+000	(8.50147538742922e+001dB,-8.99521808434721e+001°)
