Freq.	V(vo)
1.99756076844062e+002	(-1.44527435046229e+000dB,1.04890911629636e+001°)
1.99802077676378e+002	(-1.44520445626280e+000dB,1.04867371681788e+001°)
1.99848089101997e+002	(-1.44513459301237e+000dB,1.04843836745603e+001°)
1.99894111123357e+002	(-1.44506476069813e+000dB,1.04820306820283e+001°)
1.99940143742900e+002	(-1.44499495930656e+000dB,1.04796781904793e+001°)
1.99986186963066e+002	(-1.44492518882473e+000dB,1.04773261998365e+001°)
2.00032240786295e+002	(-1.44485544923951e+000dB,1.04749747100101e+001°)
2.00078305215030e+002	(-1.44478574053781e+000dB,1.04726237209132e+001°)
2.00124380251713e+002	(-1.44471606270633e+000dB,1.04702732324491e+001°)
2.00170465898787e+002	(-1.44464641573198e+000dB,1.04679232445311e+001°)
2.00216562158695e+002	(-1.44457679960169e+000dB,1.04655737570760e+001°)
2.00262669033881e+002	(-1.44450721430232e+000dB,1.04632247699903e+001°)
2.00308786526790e+002	(-1.44443765982078e+000dB,1.04608762831873e+001°)
2.00354914639867e+002	(-1.44436813614388e+000dB,1.04585282965770e+001°)
2.00401053375557e+002	(-1.44429864325870e+000dB,1.04561808100762e+001°)
2.00447202736307e+002	(-1.44422918115195e+000dB,1.04538338235915e+001°)
2.00493362724563e+002	(-1.44415974981066e+000dB,1.04514873370361e+001°)
2.00539533342773e+002	(-1.44409034922167e+000dB,1.04491413503167e+001°)
2.00585714593385e+002	(-1.44402097937196e+000dB,1.04467958633501e+001°)
2.00631906478848e+002	(-1.44395164024834e+000dB,1.04444508760427e+001°)
2.00678109001609e+002	(-1.44388233183788e+000dB,1.04421063883184e+001°)
2.00724322164120e+002	(-1.44381305412734e+000dB,1.04397624000700e+001°)
2.00770545968829e+002	(-1.44374380710390e+000dB,1.04374189112245e+001°)
2.00816780418189e+002	(-1.44367459075435e+000dB,1.04350759216850e+001°)
2.00863025514649e+002	(-1.44360540506561e+000dB,1.04327334313651e+001°)
2.00909281260663e+002	(-1.44353625002458e+000dB,1.04303914401713e+001°)
2.00955547658682e+002	(-1.44346712561852e+000dB,1.04280499480271e+001°)
2.01001824711159e+002	(-1.44339803183402e+000dB,1.04257089548326e+001°)
2.01048112420548e+002	(-1.44332896865831e+000dB,1.04233684605044e+001°)
2.01094410789304e+002	(-1.44325993607828e+000dB,1.04210284649560e+001°)
2.01140719819880e+002	(-1.44319093408095e+000dB,1.04186889680973e+001°)
2.01187039514733e+002	(-1.44312196265313e+000dB,1.04163499698351e+001°)
2.01233369876317e+002	(-1.44305302178193e+000dB,1.04140114700794e+001°)
2.01279710907090e+002	(-1.44298411145454e+000dB,1.04116734687571e+001°)
2.01326062609507e+002	(-1.44291523165760e+000dB,1.04093359657614e+001°)
2.01372424986028e+002	(-1.44284638237831e+000dB,1.04069989610125e+001°)
2.01418798039109e+002	(-1.44277756360370e+000dB,1.04046624544238e+001°)
2.01465181771210e+002	(-1.44270877532076e+000dB,1.04023264459020e+001°)
2.01511576184790e+002	(-1.44264001751645e+000dB,1.03999909353605e+001°)
2.01557981282308e+002	(-1.44257129017783e+000dB,1.03976559227095e+001°)
2.01604397066225e+002	(-1.44250259329196e+000dB,1.03953214078657e+001°)
2.01650823539002e+002	(-1.44243392684574e+000dB,1.03929873907291e+001°)
2.01697260703100e+002	(-1.44236529082635e+000dB,1.03906538712234e+001°)
2.01743708560981e+002	(-1.44229668522080e+000dB,1.03883208492551e+001°)
2.01790167115108e+002	(-1.44222811001623e+000dB,1.03859883247378e+001°)
2.01836636367945e+002	(-1.44215956519946e+000dB,1.03836562975783e+001°)
2.01883116321954e+002	(-1.44209105075782e+000dB,1.03813247676966e+001°)
2.01929606979600e+002	(-1.44202256667819e+000dB,1.03789937349929e+001°)
2.01976108343349e+002	(-1.44195411294775e+000dB,1.03766631993872e+001°)
2.02022620415665e+002	(-1.44188568955340e+000dB,1.03743331607831e+001°)
2.02069143199014e+002	(-1.44181729648239e+000dB,1.03720036191008e+001°)
2.02115676695864e+002	(-1.44174893372177e+000dB,1.03696745742503e+001°)
2.02162220908681e+002	(-1.44168060125865e+000dB,1.03673460261385e+001°)
2.02208775839932e+002	(-1.44161229908001e+000dB,1.03650179746787e+001°)
2.02255341492088e+002	(-1.44154402717316e+000dB,1.03626904197915e+001°)
2.02301917867615e+002	(-1.44147578552494e+000dB,1.03603633613698e+001°)
2.02348504968984e+002	(-1.44140757412270e+000dB,1.03580367993442e+001°)
2.02395102798665e+002	(-1.44133939295330e+000dB,1.03557107336115e+001°)
2.02441711359128e+002	(-1.44127124200422e+000dB,1.03533851640949e+001°)
2.02488330652844e+002	(-1.44120312126227e+000dB,1.03510600906981e+001°)
2.02534960682285e+002	(-1.44113503071464e+000dB,1.03487355133347e+001°)
2.02581601449923e+002	(-1.44106697034858e+000dB,1.03464114319181e+001°)
2.02628252958232e+002	(-1.44099894015110e+000dB,1.03440878463552e+001°)
2.02674915209684e+002	(-1.44093094010951e+000dB,1.03417647565696e+001°)
2.02721588206754e+002	(-1.44086297021079e+000dB,1.03394421624580e+001°)
2.02768271951915e+002	(-1.44079503044210e+000dB,1.03371200639373e+001°)
2.02814966447645e+002	(-1.44072712079079e+000dB,1.03347984609211e+001°)
2.02861671696416e+002	(-1.44065924124383e+000dB,1.03324773533196e+001°)
2.02908387700708e+002	(-1.44059139178848e+000dB,1.03301567410464e+001°)
2.02955114462995e+002	(-1.44052357241191e+000dB,1.03278366240150e+001°)
2.03001851985755e+002	(-1.44045578310127e+000dB,1.03255170021289e+001°)
2.03048600271467e+002	(-1.44038802384370e+000dB,1.03231978753051e+001°)
2.03095359322609e+002	(-1.44032029462646e+000dB,1.03208792434537e+001°)
2.03142129141660e+002	(-1.44025259543678e+000dB,1.03185611064850e+001°)
2.03188909731100e+002	(-1.44018492626181e+000dB,1.03162434643194e+001°)
2.03235701093409e+002	(-1.44011728708872e+000dB,1.03139263168535e+001°)
2.03282503231067e+002	(-1.44004967790480e+000dB,1.03116096640145e+001°)
2.03329316146557e+002	(-1.43998209869723e+000dB,1.03092935057025e+001°)
2.03376139842360e+002	(-1.43991454945322e+000dB,1.03069778418379e+001°)
2.03422974320959e+002	(-1.43984703016001e+000dB,1.03046626723240e+001°)
2.03469819584837e+002	(-1.43977954080475e+000dB,1.03023479970781e+001°)
2.03516675636477e+002	(-1.43971208137483e+000dB,1.03000338160103e+001°)
2.03563542478364e+002	(-1.43964465185744e+000dB,1.02977201290342e+001°)
2.03610420112983e+002	(-1.43957725223970e+000dB,1.02954069360567e+001°)
2.03657308542819e+002	(-1.43950988250899e+000dB,1.02930942369915e+001°)
2.03704207770358e+002	(-1.43944254265247e+000dB,1.02907820317522e+001°)
2.03751117798086e+002	(-1.43937523265757e+000dB,1.02884703202491e+001°)
2.03798038628491e+002	(-1.43930795251139e+000dB,1.02861591023959e+001°)
2.03844970264061e+002	(-1.43924070220122e+000dB,1.02838483780995e+001°)
2.03891912707283e+002	(-1.43917348171443e+000dB,1.02815381472768e+001°)
2.03938865960647e+002	(-1.43910629103820e+000dB,1.02792284098383e+001°)
2.03985830026642e+002	(-1.43903913015986e+000dB,1.02769191656873e+001°)
2.04032804907757e+002	(-1.43897199906669e+000dB,1.02746104147514e+001°)
2.04079790606485e+002	(-1.43890489774595e+000dB,1.02723021569269e+001°)
2.04126787125314e+002	(-1.43883782618510e+000dB,1.02699943921415e+001°)
2.04173794466738e+002	(-1.43877078437124e+000dB,1.02676871202915e+001°)
2.04220812633249e+002	(-1.43870377229182e+000dB,1.02653803412978e+001°)
2.04267841627339e+002	(-1.43863678993398e+000dB,1.02630740550636e+001°)
2.04314881451502e+002	(-1.43856983728524e+000dB,1.02607682615097e+001°)
2.04361932108232e+002	(-1.43850291433283e+000dB,1.02584629605462e+001°)
2.04408993600023e+002	(-1.43843602106407e+000dB,1.02561581520802e+001°)
2.04456065929371e+002	(-1.43836915746634e+000dB,1.02538538360287e+001°)
2.04503149098771e+002	(-1.43830232352701e+000dB,1.02515500123021e+001°)
2.04550243110720e+002	(-1.43823551923333e+000dB,1.02492466808109e+001°)
2.04597347967715e+002	(-1.43816874457267e+000dB,1.02469438414617e+001°)
2.04644463672252e+002	(-1.43810199953245e+000dB,1.02446414941753e+001°)
2.04691590226831e+002	(-1.43803528409995e+000dB,1.02423396388621e+001°)
2.04738727633949e+002	(-1.43796859826259e+000dB,1.02400382754289e+001°)
2.04785875896105e+002	(-1.43790194200770e+000dB,1.02377374037897e+001°)
2.04833035015801e+002	(-1.43783531532271e+000dB,1.02354370238580e+001°)
2.04880204995535e+002	(-1.43776871819494e+000dB,1.02331371355443e+001°)
2.04927385837809e+002	(-1.43770215061191e+000dB,1.02308377387658e+001°)
2.04974577545124e+002	(-1.43763561256078e+000dB,1.02285388334227e+001°)
2.05021780119983e+002	(-1.43756910402903e+000dB,1.02262404194322e+001°)
2.05068993564887e+002	(-1.43750262500415e+000dB,1.02239424967115e+001°)
2.05116217882341e+002	(-1.43743617547351e+000dB,1.02216450651640e+001°)
2.05163453074847e+002	(-1.43736975542449e+000dB,1.02193481247073e+001°)
2.05210699144911e+002	(-1.43730336484445e+000dB,1.02170516752480e+001°)
2.05257956095037e+002	(-1.43723700372086e+000dB,1.02147557167037e+001°)
2.05305223927731e+002	(-1.43717067204120e+000dB,1.02124602489846e+001°)
2.05352502645498e+002	(-1.43710436979283e+000dB,1.02101652720011e+001°)
2.05399792250846e+002	(-1.43703809696323e+000dB,1.02078707856671e+001°)
2.05447092746282e+002	(-1.43697185353980e+000dB,1.02055767898896e+001°)
2.05494404134314e+002	(-1.43690563950998e+000dB,1.02032832845860e+001°)
2.05541726417449e+002	(-1.43683945486137e+000dB,1.02009902696733e+001°)
2.05589059598198e+002	(-1.43677329958106e+000dB,1.01986977450418e+001°)
2.05636403679068e+002	(-1.43670717365690e+000dB,1.01964057106290e+001°)
2.05683758662572e+002	(-1.43664107707617e+000dB,1.01941141663317e+001°)
2.05731124551219e+002	(-1.43657500982625e+000dB,1.01918231120605e+001°)
2.05778501347520e+002	(-1.43650897189482e+000dB,1.01895325477360e+001°)
2.05825889053989e+002	(-1.43644296326926e+000dB,1.01872424732688e+001°)
2.05873287673136e+002	(-1.43637698393700e+000dB,1.01849528885658e+001°)
2.05920697207475e+002	(-1.43631103388560e+000dB,1.01826637935411e+001°)
2.05968117659519e+002	(-1.43624511310255e+000dB,1.01803751881084e+001°)
2.06015549031784e+002	(-1.43617922157528e+000dB,1.01780870721748e+001°)
2.06062991326783e+002	(-1.43611335929140e+000dB,1.01757994456577e+001°)
2.06110444547032e+002	(-1.43604752623842e+000dB,1.01735123084710e+001°)
2.06157908695046e+002	(-1.43598172240361e+000dB,1.01712256605150e+001°)
2.06205383773343e+002	(-1.43591594777476e+000dB,1.01689395017103e+001°)
2.06252869784440e+002	(-1.43585020233936e+000dB,1.01666538319709e+001°)
2.06300366730853e+002	(-1.43578448608486e+000dB,1.01643686512041e+001°)
2.06347874615102e+002	(-1.43571879899873e+000dB,1.01620839593202e+001°)
2.06395393439705e+002	(-1.43565314106867e+000dB,1.01597997562400e+001°)
2.06442923207181e+002	(-1.43558751228213e+000dB,1.01575160418672e+001°)
2.06490463920051e+002	(-1.43552191262662e+000dB,1.01552328161090e+001°)
2.06538015580835e+002	(-1.43545634208975e+000dB,1.01529500788930e+001°)
2.06585578192054e+002	(-1.43539080065910e+000dB,1.01506678301195e+001°)
2.06633151756230e+002	(-1.43532528832215e+000dB,1.01483860697025e+001°)
2.06680736275885e+002	(-1.43525980506654e+000dB,1.01461047975559e+001°)
2.06728331753543e+002	(-1.43519435087977e+000dB,1.01438240135903e+001°)
2.06775938191726e+002	(-1.43512892574961e+000dB,1.01415437177231e+001°)
2.06823555592958e+002	(-1.43506352966327e+000dB,1.01392639098513e+001°)
2.06871183959765e+002	(-1.43499816260870e+000dB,1.01369845899023e+001°)
2.06918823294671e+002	(-1.43493282457322e+000dB,1.01347057577802e+001°)
2.06966473600203e+002	(-1.43486751554471e+000dB,1.01324274134056e+001°)
2.07014134878886e+002	(-1.43480223551055e+000dB,1.01301495566789e+001°)
2.07061807133247e+002	(-1.43473698445826e+000dB,1.01278721875142e+001°)
2.07109490365815e+002	(-1.43467176237577e+000dB,1.01255953058322e+001°)
2.07157184579117e+002	(-1.43460656925049e+000dB,1.01233189115368e+001°)
2.07204889775681e+002	(-1.43454140507008e+000dB,1.01210430045488e+001°)
2.07252605958038e+002	(-1.43447626982212e+000dB,1.01187675847652e+001°)
2.07300333128717e+002	(-1.43441116349427e+000dB,1.01164926521138e+001°)
2.07348071290249e+002	(-1.43434608607421e+000dB,1.01142182064982e+001°)
2.07395820445164e+002	(-1.43428103754951e+000dB,1.01119442478291e+001°)
2.07443580595994e+002	(-1.43421601790790e+000dB,1.01096707760239e+001°)
2.07491351745272e+002	(-1.43415102713695e+000dB,1.01073977909935e+001°)
2.07539133895529e+002	(-1.43408606522435e+000dB,1.01051252926484e+001°)
2.07586927049300e+002	(-1.43402113215762e+000dB,1.01028532808959e+001°)
2.07634731209119e+002	(-1.43395622792468e+000dB,1.01005817556567e+001°)
2.07682546377519e+002	(-1.43389135251301e+000dB,1.00983107168383e+001°)
2.07730372557037e+002	(-1.43382650591038e+000dB,1.00960401643547e+001°)
2.07778209750207e+002	(-1.43376168810433e+000dB,1.00937700981132e+001°)
2.07826057959566e+002	(-1.43369689908274e+000dB,1.00915005180347e+001°)
2.07873917187651e+002	(-1.43363213883321e+000dB,1.00892314240264e+001°)
2.07921787437000e+002	(-1.43356740734340e+000dB,1.00869628159990e+001°)
2.07969668710150e+002	(-1.43350270460109e+000dB,1.00846946938667e+001°)
2.08017561009639e+002	(-1.43343803059384e+000dB,1.00824270575368e+001°)
2.08065464338008e+002	(-1.43337338530940e+000dB,1.00801599069269e+001°)
2.08113378697796e+002	(-1.43330876873558e+000dB,1.00778932419475e+001°)
2.08161304091544e+002	(-1.43324418086004e+000dB,1.00756270625129e+001°)
2.08209240521791e+002	(-1.43317962167050e+000dB,1.00733613685304e+001°)
2.08257187991081e+002	(-1.43311509115471e+000dB,1.00710961599175e+001°)
2.08305146501954e+002	(-1.43305058930034e+000dB,1.00688314365816e+001°)
2.08353116056954e+002	(-1.43298611609525e+000dB,1.00665671984401e+001°)
2.08401096658624e+002	(-1.43292167152700e+000dB,1.00643034453972e+001°)
2.08449088309508e+002	(-1.43285725558344e+000dB,1.00620401773702e+001°)
2.08497091012150e+002	(-1.43279286825232e+000dB,1.00597773942735e+001°)
2.08545104769096e+002	(-1.43272850952150e+000dB,1.00575150960177e+001°)
2.08593129582891e+002	(-1.43266417937849e+000dB,1.00552532825103e+001°)
2.08641165456080e+002	(-1.43259987781121e+000dB,1.00529919536654e+001°)
2.08689212391212e+002	(-1.43253560480748e+000dB,1.00507311094006e+001°)
2.08737270390834e+002	(-1.43247136035493e+000dB,1.00484707496233e+001°)
2.08785339457493e+002	(-1.43240714444146e+000dB,1.00462108742443e+001°)
2.08833419593737e+002	(-1.43234295705482e+000dB,1.00439514831812e+001°)
2.08881510802118e+002	(-1.43227879818276e+000dB,1.00416925763414e+001°)
2.08929613085182e+002	(-1.43221466781316e+000dB,1.00394341536391e+001°)
2.08977726445483e+002	(-1.43215056593379e+000dB,1.00371762149852e+001°)
2.09025850885569e+002	(-1.43208649253242e+000dB,1.00349187602972e+001°)
2.09073986407993e+002	(-1.43202244759680e+000dB,1.00326617894758e+001°)
2.09122133015307e+002	(-1.43195843111481e+000dB,1.00304053024455e+001°)
2.09170290710063e+002	(-1.43189444307440e+000dB,1.00281492991136e+001°)
2.09218459494815e+002	(-1.43183048346313e+000dB,1.00258937793877e+001°)
2.09266639372117e+002	(-1.43176655226900e+000dB,1.00236387431887e+001°)
2.09314830344523e+002	(-1.43170264947981e+000dB,1.00213841904207e+001°)
2.09363032414588e+002	(-1.43163877508342e+000dB,1.00191301210049e+001°)
2.09411245584867e+002	(-1.43157492906761e+000dB,1.00168765348452e+001°)
2.09459469857918e+002	(-1.43151111142023e+000dB,1.00146234318560e+001°)
2.09507705236296e+002	(-1.43144732212924e+000dB,1.00123708119548e+001°)
2.09555951722559e+002	(-1.43138356118235e+000dB,1.00101186750459e+001°)
2.09604209319265e+002	(-1.43131982856759e+000dB,1.00078670210502e+001°)
2.09652478028973e+002	(-1.43125612427260e+000dB,1.00056158498686e+001°)
2.09700757854242e+002	(-1.43119244828546e+000dB,1.00033651614254e+001°)
2.09749048797632e+002	(-1.43112880059387e+000dB,1.00011149556215e+001°)
2.09797350861702e+002	(-1.43106518118597e+000dB,9.99886523238112e+000°)
2.09845664049014e+002	(-1.43100159004937e+000dB,9.99661599160870e+000°)
2.09893988362130e+002	(-1.43093802717206e+000dB,9.99436723321502e+000°)
2.09942323803611e+002	(-1.43087449254198e+000dB,9.99211895711781e+000°)
2.09990670376020e+002	(-1.43081098614698e+000dB,9.98987116323147e+000°)
2.10039028081920e+002	(-1.43074750797498e+000dB,9.98762385146006e+000°)
2.10087396923876e+002	(-1.43068405801392e+000dB,9.98537702172132e+000°)
2.10135776904452e+002	(-1.43062063625170e+000dB,9.98313067392969e+000°)
2.10184168026212e+002	(-1.43055724267612e+000dB,9.98088480798583e+000°)
2.10232570291723e+002	(-1.43049387727533e+000dB,9.97863942381779e+000°)
2.10280983703551e+002	(-1.43043054003698e+000dB,9.97639452132290e+000°)
2.10329408264262e+002	(-1.43036723094929e+000dB,9.97415010042571e+000°)
2.10377843976424e+002	(-1.43030395000007e+000dB,9.97190616103723e+000°)
2.10426290842605e+002	(-1.43024069717716e+000dB,9.96966270305826e+000°)
2.10474748865374e+002	(-1.43017747246878e+000dB,9.96741972642012e+000°)
2.10523218047300e+002	(-1.43011427586254e+000dB,9.96517723101694e+000°)
2.10571698390952e+002	(-1.43005110734670e+000dB,9.96293521677315e+000°)
2.10620189898901e+002	(-1.42998796690892e+000dB,9.96069368358979e+000°)
2.10668692573718e+002	(-1.42992485453744e+000dB,9.95845263139124e+000°)
2.10717206417974e+002	(-1.42986177022004e+000dB,9.95621206008189e+000°)
2.10765731434242e+002	(-1.42979871394482e+000dB,9.95397196957602e+000°)
2.10814267625095e+002	(-1.42973568569978e+000dB,9.95173235979502e+000°)
2.10862814993105e+002	(-1.42967268547284e+000dB,9.94949323063615e+000°)
2.10911373540847e+002	(-1.42960971325194e+000dB,9.94725458202089e+000°)
2.10959943270895e+002	(-1.42954676902522e+000dB,9.94501641386343e+000°)
2.11008524185824e+002	(-1.42948385278042e+000dB,9.94277872606143e+000°)
2.11057116288210e+002	(-1.42942096450588e+000dB,9.94054151854961e+000°)
2.11105719580630e+002	(-1.42935810418943e+000dB,9.93830479122547e+000°)
2.11154334065660e+002	(-1.42929527181899e+000dB,9.93606854400015e+000°)
2.11202959745877e+002	(-1.42923246738273e+000dB,9.93383277679493e+000°)
2.11251596623861e+002	(-1.42916969086871e+000dB,9.93159748952076e+000°)
2.11300244702188e+002	(-1.42910694226479e+000dB,9.92936268208553e+000°)
2.11348903983440e+002	(-1.42904422155917e+000dB,9.92712835440351e+000°)
2.11397574470195e+002	(-1.42898152873984e+000dB,9.92489450638933e+000°)
2.11446256165034e+002	(-1.42891886379471e+000dB,9.92266113795073e+000°)
2.11494949070538e+002	(-1.42885622671200e+000dB,9.92042824900900e+000°)
2.11543653189289e+002	(-1.42879361747965e+000dB,9.91819583946498e+000°)
2.11592368523869e+002	(-1.42873103608586e+000dB,9.91596390924004e+000°)
2.11641095076861e+002	(-1.42866848251845e+000dB,9.91373245824200e+000°)
2.11689832850848e+002	(-1.42860595676567e+000dB,9.91150148638189e+000°)
2.11738581848415e+002	(-1.42854345881559e+000dB,9.90927099358103e+000°)
2.11787342072145e+002	(-1.42848098865624e+000dB,9.90704097974388e+000°)
2.11836113524625e+002	(-1.42841854627562e+000dB,9.90481144478155e+000°)
2.11884896208439e+002	(-1.42835613166200e+000dB,9.90258238861533e+000°)
2.11933690126175e+002	(-1.42829374480330e+000dB,9.90035381114972e+000°)
2.11982495280419e+002	(-1.42823138568777e+000dB,9.89812571230591e+000°)
2.12031311673759e+002	(-1.42816905430339e+000dB,9.89589809198507e+000°)
2.12080139308783e+002	(-1.42810675063825e+000dB,9.89367095010506e+000°)
2.12128978188081e+002	(-1.42804447468053e+000dB,9.89144428658049e+000°)
2.12177828314240e+002	(-1.42798222641830e+000dB,9.88921810132265e+000°)
2.12226689689852e+002	(-1.42792000583973e+000dB,9.88699239424259e+000°)
2.12275562317507e+002	(-1.42785781293289e+000dB,9.88476716525503e+000°)
2.12324446199796e+002	(-1.42779564768595e+000dB,9.88254241427112e+000°)
2.12373341339310e+002	(-1.42773351008701e+000dB,9.88031814120211e+000°)
2.12422247738643e+002	(-1.42767140012427e+000dB,9.87809434596601e+000°)
2.12471165400388e+002	(-1.42760931778565e+000dB,9.87587102846395e+000°)
2.12520094327136e+002	(-1.42754726305971e+000dB,9.87364818862736e+000°)
2.12569034521484e+002	(-1.42748523593413e+000dB,9.87142582634733e+000°)
2.12617985986026e+002	(-1.42742323639743e+000dB,9.86920394155531e+000°)
2.12666948723356e+002	(-1.42736126443756e+000dB,9.86698253414906e+000°)
2.12715922736072e+002	(-1.42729932004280e+000dB,9.86476160405344e+000°)
2.12764908026769e+002	(-1.42723740320126e+000dB,9.86254115116942e+000°)
2.12813904598044e+002	(-1.42717551390116e+000dB,9.86032117542203e+000°)
2.12862912452496e+002	(-1.42711365213055e+000dB,9.85810167670884e+000°)
2.12911931592723e+002	(-1.42705181787783e+000dB,9.85588265495818e+000°)
2.12960962021324e+002	(-1.42699001113101e+000dB,9.85366411007108e+000°)
2.13010003740898e+002	(-1.42692823187834e+000dB,9.85144604196227e+000°)
2.13059056754045e+002	(-1.42686648010804e+000dB,9.84922845055337e+000°)
2.13108121063367e+002	(-1.42680475580826e+000dB,9.84701133574530e+000°)
2.13157196671464e+002	(-1.42674305896729e+000dB,9.84479469745629e+000°)
2.13206283580938e+002	(-1.42668138957337e+000dB,9.84257853560444e+000°)
2.13255381794393e+002	(-1.42661974761447e+000dB,9.84036285009090e+000°)
2.13304491314430e+002	(-1.42655813307918e+000dB,9.83814764083712e+000°)
2.13353612143654e+002	(-1.42649654595539e+000dB,9.83593290775119e+000°)
2.13402744284670e+002	(-1.42643498623149e+000dB,9.83371865074775e+000°)
2.13451887740082e+002	(-1.42637345389575e+000dB,9.83150486973816e+000°)
2.13501042512495e+002	(-1.42631194893636e+000dB,9.82929156463711e+000°)
2.13550208604516e+002	(-1.42625047134150e+000dB,9.82707873535616e+000°)
2.13599386018752e+002	(-1.42618902109942e+000dB,9.82486638180319e+000°)
2.13648574757809e+002	(-1.42612759819854e+000dB,9.82265450390313e+000°)
2.13697774824296e+002	(-1.42606620262702e+000dB,9.82044310155712e+000°)
2.13746986220822e+002	(-1.42600483437304e+000dB,9.81823217468007e+000°)
2.13796208949995e+002	(-1.42594349342506e+000dB,9.81602172319699e+000°)
2.13845443014425e+002	(-1.42588217977109e+000dB,9.81381174699879e+000°)
2.13894688416723e+002	(-1.42582089339966e+000dB,9.81160224601728e+000°)
2.13943945159499e+002	(-1.42575963429895e+000dB,9.80939322015714e+000°)
2.13993213245366e+002	(-1.42569840245721e+000dB,9.80718466932979e+000°)
2.14042492676934e+002	(-1.42563719786275e+000dB,9.80497659344994e+000°)
2.14091783456818e+002	(-1.42557602050385e+000dB,9.80276899242920e+000°)
2.14141085587630e+002	(-1.42551487036891e+000dB,9.80056186618569e+000°)
2.14190399071983e+002	(-1.42545374744617e+000dB,9.79835521462746e+000°)
2.14239723912494e+002	(-1.42539265172391e+000dB,9.79614903766600e+000°)
2.14289060111777e+002	(-1.42533158319048e+000dB,9.79394333521617e+000°)
2.14338407672447e+002	(-1.42527054183417e+000dB,9.79173810719627e+000°)
2.14387766597122e+002	(-1.42520952764325e+000dB,9.78953335350065e+000°)
2.14437136888417e+002	(-1.42514854060628e+000dB,9.78732907406808e+000°)
2.14486518548951e+002	(-1.42508758071138e+000dB,9.78512526879305e+000°)
2.14535911581342e+002	(-1.42502664794691e+000dB,9.78292193759383e+000°)
2.14585315988208e+002	(-1.42496574230126e+000dB,9.78071908038534e+000°)
2.14634731772169e+002	(-1.42490486376275e+000dB,9.77851669707563e+000°)
2.14684158935845e+002	(-1.42484401231975e+000dB,9.77631478757958e+000°)
2.14733597481856e+002	(-1.42478318796061e+000dB,9.77411335181227e+000°)
2.14783047412824e+002	(-1.42472239067374e+000dB,9.77191238968846e+000°)
2.14832508731370e+002	(-1.42466162044743e+000dB,9.76971190111291e+000°)
2.14881981440117e+002	(-1.42460087727003e+000dB,9.76751188600406e+000°)
2.14931465541688e+002	(-1.42454016113010e+000dB,9.76531234427666e+000°)
2.14980961038706e+002	(-1.42447947201569e+000dB,9.76311327583563e+000°)
2.15030467933796e+002	(-1.42441880991557e+000dB,9.76091468060603e+000°)
2.15079986229582e+002	(-1.42435817481777e+000dB,9.75871655848588e+000°)
2.15129515928690e+002	(-1.42429756671095e+000dB,9.75651890940372e+000°)
2.15179057033745e+002	(-1.42423698558344e+000dB,9.75432173326088e+000°)
2.15228609547375e+002	(-1.42417643142347e+000dB,9.75212502996901e+000°)
2.15278173472207e+002	(-1.42411590421965e+000dB,9.74992879945326e+000°)
2.15327748810868e+002	(-1.42405540396040e+000dB,9.74773304161842e+000°)
2.15377335565987e+002	(-1.42399493063398e+000dB,9.74553775637613e+000°)
2.15426933740193e+002	(-1.42393448422890e+000dB,9.74334294364131e+000°)
2.15476543336116e+002	(-1.42387406473358e+000dB,9.74114860332906e+000°)
2.15526164356385e+002	(-1.42381367213651e+000dB,9.73895473535089e+000°)
2.15575796803632e+002	(-1.42375330642605e+000dB,9.73676133961854e+000°)
2.15625440680488e+002	(-1.42369296759067e+000dB,9.73456841604700e+000°)
2.15675095989586e+002	(-1.42363265561871e+000dB,9.73237596454451e+000°)
2.15724762733557e+002	(-1.42357237049888e+000dB,9.73018398503628e+000°)
2.15774440915036e+002	(-1.42351211221929e+000dB,9.72799247741701e+000°)
2.15824130536655e+002	(-1.42345188076861e+000dB,9.72580144161194e+000°)
2.15873831601050e+002	(-1.42339167613521e+000dB,9.72361087752933e+000°)
2.15923544110856e+002	(-1.42333149830779e+000dB,9.72142078509096e+000°)
2.15973268068708e+002	(-1.42327134727454e+000dB,9.71923116420186e+000°)
2.16023003477243e+002	(-1.42321122302409e+000dB,9.71704201477703e+000°)
2.16072750339097e+002	(-1.42315112554480e+000dB,9.71485333672478e+000°)
2.16122508656909e+002	(-1.42309105482518e+000dB,9.71266512995674e+000°)
2.16172278433315e+002	(-1.42303101085386e+000dB,9.71047739440176e+000°)
2.16222059670956e+002	(-1.42297099361925e+000dB,9.70829012996120e+000°)
2.16271852372470e+002	(-1.42291100310975e+000dB,9.70610333654343e+000°)
2.16321656540498e+002	(-1.42285103931406e+000dB,9.70391701407378e+000°)
2.16371472177679e+002	(-1.42279110222048e+000dB,9.70173116245378e+000°)
2.16421299286655e+002	(-1.42273119181769e+000dB,9.69954578160879e+000°)
2.16471137870068e+002	(-1.42267130809413e+000dB,9.69736087143684e+000°)
2.16520987930561e+002	(-1.42261145103832e+000dB,9.69517643186687e+000°)
2.16570849470775e+002	(-1.42255162063878e+000dB,9.69299246279684e+000°)
2.16620722493356e+002	(-1.42249181688415e+000dB,9.69080896415219e+000°)
2.16670607000946e+002	(-1.42243203976280e+000dB,9.68862593584135e+000°)
2.16720502996191e+002	(-1.42237228926331e+000dB,9.68644337777263e+000°)
2.16770410481737e+002	(-1.42231256537437e+000dB,9.68426128986797e+000°)
2.16820329460229e+002	(-1.42225286808439e+000dB,9.68207967203239e+000°)
2.16870259934314e+002	(-1.42219319738195e+000dB,9.67989852418450e+000°)
