Freq.	V(vout)/V(vin)
5.21795104239107e+003	(-8.23472383421107e-001dB,1.03081226245089e+000°)
5.22396188999224e+003	(-8.23470318078618e-001dB,1.02961693663718e+000°)
5.22997966182260e+003	(-8.23468257485207e-001dB,1.02842297501844e+000°)
5.23600436585855e+003	(-8.23466201629972e-001dB,1.02723037601431e+000°)
5.24203601008568e+003	(-8.23464150504440e-001dB,1.02603913804591e+000°)
5.24807460249878e+003	(-8.23462104093475e-001dB,1.02484925953556e+000°)
5.25412015110185e+003	(-8.23460062390761e-001dB,1.02366073890888e+000°)
5.26017266390812e+003	(-8.23458025380686e-001dB,1.02247357459108e+000°)
5.26623214894003e+003	(-8.23455993055615e-001dB,1.02128776501103e+000°)
5.27229861422928e+003	(-8.23453965406818e-001dB,1.02010330860008e+000°)
5.27837206781683e+003	(-8.23451942417893e-001dB,1.01892020378733e+000°)
5.28445251775286e+003	(-8.23449924080853e-001dB,1.01773844900824e+000°)
5.29053997209688e+003	(-8.23447910386232e-001dB,1.01655804269802e+000°)
5.29663443891764e+003	(-8.23445901323713e-001dB,1.01537898329445e+000°)
5.30273592629321e+003	(-8.23443896879230e-001dB,1.01420126923481e+000°)
5.30884444231095e+003	(-8.23441897045710e-001dB,1.01302489896122e+000°)
5.31495999506755e+003	(-8.23439901810373e-001dB,1.01184987091562e+000°)
5.32108259266901e+003	(-8.23437911163456e-001dB,1.01067618354246e+000°)
5.32721224323069e+003	(-8.23435925095327e-001dB,1.00950383528814e+000°)
5.33334895487728e+003	(-8.23433943592587e-001dB,1.00833282459973e+000°)
5.33949273574284e+003	(-8.23431966647779e-001dB,1.00716314992733e+000°)
5.34564359397079e+003	(-8.23429994248407e-001dB,1.00599480972207e+000°)
5.35180153771394e+003	(-8.23428026385877e-001dB,1.00482780243746e+000°)
5.35796657513449e+003	(-8.23426063048682e-001dB,1.00366212652817e+000°)
5.36413871440404e+003	(-8.23424104225210e-001dB,1.00249778045046e+000°)
5.37031796370361e+003	(-8.23422149907159e-001dB,1.00133476266321e+000°)
5.37650433122362e+003	(-8.23420200084056e-001dB,1.00017307162681e+000°)
5.38269782516397e+003	(-8.23418254743993e-001dB,9.99012705802502e-001°)
5.38889845373395e+003	(-8.23416313878192e-001dB,9.97853663654373e-001°)
5.39510622515236e+003	(-8.23414377474466e-001dB,9.96695943647509e-001°)
5.40132114764744e+003	(-8.23412445525270e-001dB,9.95539544249518e-001°)
5.40754322945690e+003	(-8.23410518017746e-001dB,9.94384463928737e-001°)
5.41377247882796e+003	(-8.23408594944554e-001dB,9.93230701156781e-001°)
5.42000890401733e+003	(-8.23406676290961e-001dB,9.92078254404320e-001°)
5.42625251329124e+003	(-8.23404762051031e-001dB,9.90927122147041e-001°)
5.43250331492543e+003	(-8.23402852213773e-001dB,9.89777302860487e-001°)
5.43876131720518e+003	(-8.23400946768286e-001dB,9.88628795021897e-001°)
5.44502652842531e+003	(-8.23399045704428e-001dB,9.87481597110925e-001°)
5.45129895689021e+003	(-8.23397149012475e-001dB,9.86335707608247e-001°)
5.45757861091381e+003	(-8.23395256683019e-001dB,9.85191124997191e-001°)
5.46386549881964e+003	(-8.23393368704179e-001dB,9.84047847761551e-001°)
5.47015962894082e+003	(-8.23391485067142e-001dB,9.82905874387723e-001°)
5.47646100962005e+003	(-8.23389605761709e-001dB,9.81765203364071e-001°)
5.48276964920965e+003	(-8.23387730778737e-001dB,9.80625833180306e-001°)
5.48908555607156e+003	(-8.23385860107786e-001dB,9.79487762327940e-001°)
5.49540873857736e+003	(-8.23383993737635e-001dB,9.78350989298728e-001°)
5.50173920510826e+003	(-8.23382131661824e-001dB,9.77215512589705e-001°)
5.50807696405515e+003	(-8.23380273865714e-001dB,9.76081330695411e-001°)
5.51442202381855e+003	(-8.23378420342739e-001dB,9.74948442115129e-001°)
5.52077439280869e+003	(-8.23376571082378e-001dB,9.73816845348893e-001°)
5.52713407944547e+003	(-8.23374726075360e-001dB,9.72686538897657e-001°)
5.53350109215849e+003	(-8.23372885310304e-001dB,9.71557521265381e-001°)
5.53987543938706e+003	(-8.23371048778507e-001dB,9.70429790956793e-001°)
5.54625712958023e+003	(-8.23369216470391e-001dB,9.69303346479092e-001°)
5.55264617119676e+003	(-8.23367388376847e-001dB,9.68178186340419e-001°)
5.55904257270516e+003	(-8.23365564486083e-001dB,9.67054309051213e-001°)
5.56544634258371e+003	(-8.23363744790127e-001dB,9.65931713123100e-001°)
5.57185748932043e+003	(-8.23361929279286e-001dB,9.64810397069868e-001°)
5.57827602141314e+003	(-8.23360117943378e-001dB,9.63690359406320e-001°)
5.58470194736944e+003	(-8.23358310773745e-001dB,9.62571598649924e-001°)
5.59113527570674e+003	(-8.23356507758296e-001dB,9.61454113319221e-001°)
5.59757601495224e+003	(-8.23354708890390e-001dB,9.60337901934015e-001°)
5.60402417364298e+003	(-8.23352914158389e-001dB,9.59222963016726e-001°)
5.61047976032584e+003	(-8.23351123554232e-001dB,9.58109295090835e-001°)
5.61694278355754e+003	(-8.23349337069023e-001dB,9.56996896682626e-001°)
5.62341325190463e+003	(-8.23347554690337e-001dB,9.55885766317462e-001°)
5.62989117394358e+003	(-8.23345776411883e-001dB,9.54775902525284e-001°)
5.63637655826069e+003	(-8.23344002222366e-001dB,9.53667303836269e-001°)
5.64286941345218e+003	(-8.23342232112382e-001dB,9.52559968781920e-001°)
5.64936974812418e+003	(-8.23340466075071e-001dB,9.51453895897047e-001°)
5.65587757089269e+003	(-8.23338704098148e-001dB,9.50349083716071e-001°)
5.66239289038369e+003	(-8.23336946172777e-001dB,9.49245530776250e-001°)
5.66891571523305e+003	(-8.23335192290070e-001dB,9.48143235616165e-001°)
5.67544605408663e+003	(-8.23333442442312e-001dB,9.47042196777577e-001°)
5.68198391560021e+003	(-8.23331696616038e-001dB,9.45942412799886e-001°)
5.68852930843957e+003	(-8.23329954806401e-001dB,9.44843882229058e-001°)
5.69508224128047e+003	(-8.23328217002869e-001dB,9.43746603610186e-001°)
5.70164272280864e+003	(-8.23326483195157e-001dB,9.42650575489533e-001°)
5.70821076171984e+003	(-8.23324753373522e-001dB,9.41555796415747e-001°)
5.71478636671984e+003	(-8.23323027531381e-001dB,9.40462264939683e-001°)
5.72136954652443e+003	(-8.23321305659415e-001dB,9.39369979613316e-001°)
5.72796030985946e+003	(-8.23319587745590e-001dB,9.38278938989800e-001°)
5.73455866546082e+003	(-8.23317873781380e-001dB,9.37189141624205e-001°)
5.74116462207445e+003	(-8.23316163760804e-001dB,9.36100586074609e-001°)
5.74777818845639e+003	(-8.23314457672987e-001dB,9.35013270898646e-001°)
5.75439937337275e+003	(-8.23312755507934e-001dB,9.33927194656318e-001°)
5.76102818559974e+003	(-8.23311057256009e-001dB,9.32842355909874e-001°)
5.76766463392369e+003	(-8.23309362913054e-001dB,9.31758753223186e-001°)
5.77430872714104e+003	(-8.23307672462907e-001dB,9.30676385159908e-001°)
5.78096047405836e+003	(-8.23305985902366e-001dB,9.29595250288496e-001°)
5.78761988349239e+003	(-8.23304303220485e-001dB,9.28515347176101e-001°)
5.79428696427000e+003	(-8.23302624407538e-001dB,9.27436674393376e-001°)
5.80096172522823e+003	(-8.23300949455166e-001dB,9.26359230511243e-001°)
5.80764417521431e+003	(-8.23299278355287e-001dB,9.25283014103645e-001°)
5.81433432308566e+003	(-8.23297611098793e-001dB,9.24208023745010e-001°)
5.82103217770991e+003	(-8.23295947676883e-001dB,9.23134258012194e-001°)
5.82773774796488e+003	(-8.23294288080651e-001dB,9.22061715483038e-001°)
5.83445104273864e+003	(-8.23292632300117e-001dB,9.20990394736926e-001°)
5.84117207092950e+003	(-8.23290980327508e-001dB,9.19920294355589e-001°)
5.84790084144601e+003	(-8.23289332154097e-001dB,9.18851412921880e-001°)
5.85463736320697e+003	(-8.23287687770511e-001dB,9.17783749020082e-001°)
5.86138164514149e+003	(-8.23286047170542e-001dB,9.16717301237149e-001°)
5.86813369618893e+003	(-8.23284410340914e-001dB,9.15652068159775e-001°)
5.87489352529897e+003	(-8.23282777276181e-001dB,9.14588048377583e-001°)
5.88166114143159e+003	(-8.23281147968869e-001dB,9.13525240482781e-001°)
5.88843655355710e+003	(-8.23279522406608e-001dB,9.12463643066078e-001°)
5.89521977065613e+003	(-8.23277900585678e-001dB,9.11403254723648e-001°)
5.90201080171966e+003	(-8.23276282492078e-001dB,9.10344074049275e-001°)
5.90880965574903e+003	(-8.23274668119166e-001dB,9.09286099641142e-001°)
5.91561634175596e+003	(-8.23273057460433e-001dB,9.08229330098560e-001°)
5.92243086876253e+003	(-8.23271450504941e-001dB,9.07173764021667e-001°)
5.92925324580122e+003	(-8.23269847244272e-001dB,9.06119400012487e-001°)
5.93608348191493e+003	(-8.23268247672668e-001dB,9.05066236675633e-001°)
5.94292158615695e+003	(-8.23266651779035e-001dB,9.04014272615696e-001°)
5.94976756759103e+003	(-8.23265059554616e-001dB,9.02963506438889e-001°)
5.95662143529133e+003	(-8.23263470993202e-001dB,9.01913936755338e-001°)
5.96348319834249e+003	(-8.23261886084725e-001dB,9.00865562174224e-001°)
5.97035286583960e+003	(-8.23260304821432e-001dB,8.99818381307473e-001°)
5.97723044688823e+003	(-8.23258727193948e-001dB,8.98772392767837e-001°)
5.98411595060443e+003	(-8.23257153193740e-001dB,8.97727595169881e-001°)
5.99100938611478e+003	(-8.23255582815560e-001dB,8.96683987131155e-001°)
5.99791076255633e+003	(-8.23254016048133e-001dB,8.95641567268554e-001°)
6.00482008907670e+003	(-8.23252452883389e-001dB,8.94600334202265e-001°)
6.01173737483402e+003	(-8.23250893314234e-001dB,8.93560286553125e-001°)
6.01866262899698e+003	(-8.23249337331660e-001dB,8.92521422943394e-001°)
6.02559586074483e+003	(-8.23247784926292e-001dB,8.91483741997699e-001°)
6.03253707926738e+003	(-8.23246236092991e-001dB,8.90447242342476e-001°)
6.03948629376505e+003	(-8.23244690821670e-001dB,8.89411922604527e-001°)
6.04644351344885e+003	(-8.23243149102377e-001dB,8.88377781411769e-001°)
6.05340874754039e+003	(-8.23241610929812e-001dB,8.87344817396194e-001°)
6.06038200527192e+003	(-8.23240076293623e-001dB,8.86313029188473e-001°)
6.06736329588631e+003	(-8.23238545188602e-001dB,8.85282415423908e-001°)
6.07435262863709e+003	(-8.23237017604064e-001dB,8.84252974736277e-001°)
6.08135001278844e+003	(-8.23235493533087e-001dB,8.83224705762780e-001°)
6.08835545761522e+003	(-8.23233972966437e-001dB,8.82197607140900e-001°)
6.09536897240296e+003	(-8.23232455896757e-001dB,8.81171677511183e-001°)
6.10239056644790e+003	(-8.23230942315507e-001dB,8.80146915514661e-001°)
6.10942024905699e+003	(-8.23229432216511e-001dB,8.79123319794598e-001°)
6.11645802954789e+003	(-8.23227925589227e-001dB,8.78100888994706e-001°)
6.12350391724901e+003	(-8.23226422427369e-001dB,8.77079621761694e-001°)
6.13055792149948e+003	(-8.23224922722946e-001dB,8.76059516742811e-001°)
6.13762005164922e+003	(-8.23223426467607e-001dB,8.75040572586788e-001°)
6.14469031705889e+003	(-8.23221933651430e-001dB,8.74022787943952e-001°)
6.15176872709996e+003	(-8.23220444270794e-001dB,8.73006161467430e-001°)
6.15885529115468e+003	(-8.23218958315410e-001dB,8.71990691810189e-001°)
6.16595001861611e+003	(-8.23217475776137e-001dB,8.70976377626793e-001°)
6.17305291888812e+003	(-8.23215996646612e-001dB,8.69963217574926e-001°)
6.18016400138545e+003	(-8.23214520919229e-001dB,8.68951210312539e-001°)
6.18728327553363e+003	(-8.23213048584377e-001dB,8.67940354498378e-001°)
6.19441075076911e+003	(-8.23211579637592e-001dB,8.66930648795428e-001°)
6.20154643653915e+003	(-8.23210114069176e-001dB,8.65922091865576e-001°)
6.20869034230193e+003	(-8.23208651870043e-001dB,8.64914682372652e-001°)
6.21584247752652e+003	(-8.23207193033094e-001dB,8.63908418983184e-001°)
6.22300285169289e+003	(-8.23205737552638e-001dB,8.62903300364262e-001°)
6.23017147429194e+003	(-8.23204285418856e-001dB,8.61899325184429e-001°)
6.23734835482550e+003	(-8.23202836624173e-001dB,8.60896492114135e-001°)
6.24453350280633e+003	(-8.23201391162261e-001dB,8.59894799825956e-001°)
6.25172692775816e+003	(-8.23199949025254e-001dB,8.58894246992816e-001°)
6.25892863921572e+003	(-8.23198510205021e-001dB,8.57894832289405e-001°)
6.26613864672466e+003	(-8.23197074691985e-001dB,8.56896554391704e-001°)
6.27335695984169e+003	(-8.23195642481761e-001dB,8.55899411978759e-001°)
6.28058358813449e+003	(-8.23194213564208e-001dB,8.54903403728286e-001°)
6.28781854118178e+003	(-8.23192787934630e-001dB,8.53908528322784e-001°)
6.29506182857329e+003	(-8.23191365584457e-001dB,8.52914784444757e-001°)
6.30231345990983e+003	(-8.23189946503356e-001dB,8.51922170776227e-001°)
6.30957344480325e+003	(-8.23188530684987e-001dB,8.50930686003617e-001°)
6.31684179287648e+003	(-8.23187118125012e-001dB,8.49940328814407e-001°)
6.32411851376352e+003	(-8.23185708812669e-001dB,8.48951097895927e-001°)
6.33140361710949e+003	(-8.23184302742160e-001dB,8.47962991938794e-001°)
6.33869711257060e+003	(-8.23182899904881e-001dB,8.46976009634064e-001°)
6.34599900981420e+003	(-8.23181500293510e-001dB,8.45990149674282e-001°)
6.35330931851877e+003	(-8.23180103901117e-001dB,8.45005410753991e-001°)
6.36062804837394e+003	(-8.23178710721346e-001dB,8.44021791569183e-001°)
6.36795520908050e+003	(-8.23177320745409e-001dB,8.43039290816997e-001°)
6.37529081035041e+003	(-8.23175933966237e-001dB,8.42057907196174e-001°)
6.38263486190683e+003	(-8.23174550375687e-001dB,8.41077639406660e-001°)
6.38998737348411e+003	(-8.23173169966871e-001dB,8.40098486150100e-001°)
6.39734835482783e+003	(-8.23171792732471e-001dB,8.39120446129826e-001°)
6.40471781569477e+003	(-8.23170418667528e-001dB,8.38143518051309e-001°)
6.41209576585297e+003	(-8.23169047761211e-001dB,8.37167700618996e-001°)
6.41948221508171e+003	(-8.23167680008624e-001dB,8.36192992542201e-001°)
6.42687717317155e+003	(-8.23166315401026e-001dB,8.35219392528333e-001°)
6.43428064992432e+003	(-8.23164953932096e-001dB,8.34246899289181e-001°)
6.44169265515313e+003	(-8.23163595594221e-001dB,8.33275511536424e-001°)
6.44911319868242e+003	(-8.23162240380993e-001dB,8.32305227983247e-001°)
6.45654229034792e+003	(-8.23160888283207e-001dB,8.31336047344579e-001°)
6.46397993999671e+003	(-8.23159539296932e-001dB,8.30367968337079e-001°)
6.47142615748720e+003	(-8.23158193412245e-001dB,8.29400989678168e-001°)
6.47888095268917e+003	(-8.23156850622534e-001dB,8.28435110087241e-001°)
6.48634433548375e+003	(-8.23155510922046e-001dB,8.27470328285157e-001°)
6.49381631576348e+003	(-8.23154174301111e-001dB,8.26506642993655e-001°)
6.50129690343228e+003	(-8.23152840755541e-001dB,8.25544052937385e-001°)
6.50878610840547e+003	(-8.23151510276322e-001dB,8.24582556839931e-001°)
6.51628394060980e+003	(-8.23150182856691e-001dB,8.23622153428997e-001°)
6.52379040998347e+003	(-8.23148858490583e-001dB,8.22662841432351e-001°)
6.53130552647610e+003	(-8.23147537170188e-001dB,8.21704619578902e-001°)
6.53882930004880e+003	(-8.23146218888988e-001dB,8.20747486600266e-001°)
6.54636174067413e+003	(-8.23144903638234e-001dB,8.19791441227540e-001°)
6.55390285833616e+003	(-8.23143591413938e-001dB,8.18836482195682e-001°)
6.56145266303044e+003	(-8.23142282207275e-001dB,8.17882608239139e-001°)
6.56901116476405e+003	(-8.23140976011162e-001dB,8.16929818094883e-001°)
6.57657837355560e+003	(-8.23139672820984e-001dB,8.15978110501510e-001°)
6.58415429943522e+003	(-8.23138372626168e-001dB,8.15027484196951e-001°)
6.59173895244461e+003	(-8.23137075422139e-001dB,8.14077937922982e-001°)
6.59933234263704e+003	(-8.23135781201753e-001dB,8.13129470421929e-001°)
6.60693448007736e+003	(-8.23134489956884e-001dB,8.12182080437538e-001°)
6.61454537484200e+003	(-8.23133201683050e-001dB,8.11235766715123e-001°)
6.62216503701902e+003	(-8.23131916371145e-001dB,8.10290528001005e-001°)
6.62979347670809e+003	(-8.23130634016960e-001dB,8.09346363043470e-001°)
6.63743070402049e+003	(-8.23129354610658e-001dB,8.08403270591731e-001°)
6.64507672907920e+003	(-8.23128078146870e-001dB,8.07461249396210e-001°)
6.65273156201882e+003	(-8.23126804617691e-001dB,8.06520298209642e-001°)
6.66039521298564e+003	(-8.23125534019088e-001dB,8.05580415786468e-001°)
6.66806769213764e+003	(-8.23124266342827e-001dB,8.04641600880737e-001°)
6.67574900964448e+003	(-8.23123001582346e-001dB,8.03703852249260e-001°)
6.68343917568756e+003	(-8.23121739729704e-001dB,8.02767168649990e-001°)
6.69113820046001e+003	(-8.23120480779647e-001dB,8.01831548842464e-001°)
6.69884609416669e+003	(-8.23119224723949e-001dB,8.00896991587008e-001°)
6.70656286702420e+003	(-8.23117971559359e-001dB,7.99963495645957e-001°)
6.71428852926095e+003	(-8.23116721276508e-001dB,7.99031059783349e-001°)
6.72202309111710e+003	(-8.23115473866745e-001dB,7.98099682762996e-001°)
6.72976656284461e+003	(-8.23114229329009e-001dB,7.97169363352579e-001°)
6.73751895470726e+003	(-8.23112987652678e-001dB,7.96240100319102e-001°)
6.74528027698066e+003	(-8.23111748831907e-001dB,7.95311892431805e-001°)
6.75305053995223e+003	(-8.23110512859333e-001dB,7.94384738460884e-001°)
6.76082975392126e+003	(-8.23109279729968e-001dB,7.93458637179311e-001°)
6.76861792919890e+003	(-8.23108049437223e-001dB,7.92533587359176e-001°)
6.77641507610819e+003	(-8.23106821973504e-001dB,7.91609587775905e-001°)
6.78422120498405e+003	(-8.23105597333408e-001dB,7.90686637206049e-001°)
6.79203632617329e+003	(-8.23104375509117e-001dB,7.89764734426045e-001°)
6.79986045003467e+003	(-8.23103156494628e-001dB,7.88843878215122e-001°)
6.80769358693887e+003	(-8.23101940285381e-001dB,7.87924067354074e-001°)
6.81553574726850e+003	(-8.23100726872121e-001dB,7.87005300623784e-001°)
6.82338694141815e+003	(-8.23099516249689e-001dB,7.86087576807931e-001°)
6.83124717979439e+003	(-8.23098308413084e-001dB,7.85170894691145e-001°)
6.83911647281575e+003	(-8.23097103353361e-001dB,7.84255253058166e-001°)
6.84699483091280e+003	(-8.23095901064812e-001dB,7.83340650696929e-001°)
6.85488226452808e+003	(-8.23094701542467e-001dB,7.82427086395756e-001°)
6.86277878411620e+003	(-8.23093504777677e-001dB,7.81514558944915e-001°)
6.87068440014379e+003	(-8.23092310766819e-001dB,7.80603067135240e-001°)
6.87859912308955e+003	(-8.23091119499937e-001dB,7.79692609758883e-001°)
6.88652296344423e+003	(-8.23089930974895e-001dB,7.78783185611456e-001°)
6.89445593171070e+003	(-8.23088745181930e-001dB,7.77874793486740e-001°)
6.90239803840390e+003	(-8.23087562116556e-001dB,7.76967432182370e-001°)
6.91034929405088e+003	(-8.23086381773585e-001dB,7.76061100496341e-001°)
6.91830970919085e+003	(-8.23085204143449e-001dB,7.75155797227690e-001°)
6.92627929437512e+003	(-8.23084029223887e-001dB,7.74251521178290e-001°)
6.93425806016718e+003	(-8.23082857006114e-001dB,7.73348271149666e-001°)
6.94224601714268e+003	(-8.23081687482541e-001dB,7.72446045944532e-001°)
6.95024317588946e+003	(-8.23080520650886e-001dB,7.71544844369342e-001°)
6.95824954700754e+003	(-8.23079356500566e-001dB,7.70644665229026e-001°)
6.96626514110918e+003	(-8.23078195030575e-001dB,7.69745507333045e-001°)
6.97428996881884e+003	(-8.23077036230281e-001dB,7.68847369488211e-001°)
6.98232404077321e+003	(-8.23075880095397e-001dB,7.67950250506047e-001°)
6.99036736762127e+003	(-8.23074726621226e-001dB,7.67054149198216e-001°)
6.99841996002424e+003	(-8.23073575797489e-001dB,7.66159064377208e-001°)
7.00648182865562e+003	(-8.23072427621548e-001dB,7.65264994857543e-001°)
7.01455298420122e+003	(-8.23071282085422e-001dB,7.64371939455059e-001°)
7.02263343735915e+003	(-8.23070139186314e-001dB,7.63479896987313e-001°)
7.03072319883985e+003	(-8.23068998914055e-001dB,7.62588866271601e-001°)
7.03882227936608e+003	(-8.23067861265483e-001dB,7.61698846128644e-001°)
7.04693068967299e+003	(-8.23066726233801e-001dB,7.60809835378790e-001°)
7.05504844050805e+003	(-8.23065593811264e-001dB,7.59921832844836e-001°)
7.06317554263114e+003	(-8.23064463993383e-001dB,7.59034837350389e-001°)
7.07131200681453e+003	(-8.23063336774845e-001dB,7.58148847720380e-001°)
7.07945784384290e+003	(-8.23062212148697e-001dB,7.57263862781386e-001°)
7.08761306451335e+003	(-8.23061090109371e-001dB,7.56379881360953e-001°)
7.09577767963542e+003	(-8.23059970649850e-001dB,7.55496902288592e-001°)
7.10395170003109e+003	(-8.23058853764952e-001dB,7.54614924394093e-001°)
7.11213513653482e+003	(-8.23057739450747e-001dB,7.53733946509456e-001°)
7.12032799999356e+003	(-8.23056627697776e-001dB,7.52853967467438e-001°)
7.12853030126673e+003	(-8.23055518502872e-001dB,7.51974986102992e-001°)
7.13674205122628e+003	(-8.23054411858676e-001dB,7.51097001251127e-001°)
7.14496326075668e+003	(-8.23053307759023e-001dB,7.50220011748914e-001°)
7.15319394075492e+003	(-8.23052206200528e-001dB,7.49344016435108e-001°)
7.16143410213057e+003	(-8.23051107173727e-001dB,7.48469014148550e-001°)
7.16968375580575e+003	(-8.23050010675756e-001dB,7.47595003731344e-001°)
7.17794291271517e+003	(-8.23048916699100e-001dB,7.46721984024116e-001°)
7.18621158380613e+003	(-8.23047825239717e-001dB,7.45849953872202e-001°)
7.19448978003855e+003	(-8.23046736289161e-001dB,7.44978912118923e-001°)
7.20277751238497e+003	(-8.23045649845187e-001dB,7.44108857611672e-001°)
7.21107479183056e+003	(-8.23044565898805e-001dB,7.43239789196863e-001°)
7.21938162937316e+003	(-8.23043484445122e-001dB,7.42371705723797e-001°)
7.22769803602327e+003	(-8.23042405479397e-001dB,7.41504606042347e-001°)
7.23602402280408e+003	(-8.23041328995149e-001dB,7.40638489004450e-001°)
7.24435960075147e+003	(-8.23040254987821e-001dB,7.39773353462641e-001°)
7.25270478091404e+003	(-8.23039183449022e-001dB,7.38909198270044e-001°)
7.26105957435312e+003	(-8.23038114375780e-001dB,7.38046022283047e-001°)
7.26942399214277e+003	(-8.23037047760645e-001dB,7.37183824357319e-001°)
7.27779804536982e+003	(-8.23035983599913e-001dB,7.36322603351475e-001°)
7.28618174513386e+003	(-8.23034921885395e-001dB,7.35462358123701e-001°)
7.29457510254727e+003	(-8.23033862614953e-001dB,7.34603087536105e-001°)
7.30297812873524e+003	(-8.23032805779091e-001dB,7.33744790448516e-001°)
7.31139083483576e+003	(-8.23031751375631e-001dB,7.32887465725246e-001°)
7.31981323199967e+003	(-8.23030699395554e-001dB,7.32031112229968e-001°)
7.32824533139063e+003	(-8.23029649836123e-001dB,7.31175728828833e-001°)
7.33668714418519e+003	(-8.23028602690602e-001dB,7.30321314388217e-001°)
7.34513868157275e+003	(-8.23027557953470e-001dB,7.29467867776726e-001°)
7.35359995475560e+003	(-8.23026515618643e-001dB,7.28615387863006e-001°)
7.36207097494896e+003	(-8.23025475681774e-001dB,7.27763873518672e-001°)
7.37055175338095e+003	(-8.23024438137054e-001dB,7.26913323615333e-001°)
7.37904230129261e+003	(-8.23023402978733e-001dB,7.26063737026819e-001°)
7.38754262993797e+003	(-8.23022370201054e-001dB,7.25215112626638e-001°)
7.39605275058399e+003	(-8.23021339799219e-001dB,7.24367449291274e-001°)
7.40457267451061e+003	(-8.23020311767037e-001dB,7.23520745897869e-001°)
7.41310241301079e+003	(-8.23019286098702e-001dB,7.22675001324152e-001°)
7.42164197739047e+003	(-8.23018262790977e-001dB,7.21830214450755e-001°)
7.43019137896863e+003	(-8.23017241836049e-001dB,7.20986384157864e-001°)
7.43875062907729e+003	(-8.23016223229843e-001dB,7.20143509328152e-001°)
7.44731973906151e+003	(-8.23015206964767e-001dB,7.19301588844062e-001°)
7.45589872027944e+003	(-8.23014193039014e-001dB,7.18460621591416e-001°)
7.46448758410229e+003	(-8.23013181445634e-001dB,7.17620606456046e-001°)
7.47308634191439e+003	(-8.23012172178732e-001dB,7.16781542324688e-001°)
7.48169500511318e+003	(-8.23011165232745e-001dB,7.15943428085854e-001°)
7.49031358510921e+003	(-8.23010160601981e-001dB,7.15106262628896e-001°)
7.49894209332620e+003	(-8.23009158282937e-001dB,7.14270044846051e-001°)
7.50758054120101e+003	(-8.23008158268441e-001dB,7.13434773628337e-001°)
7.51622894018370e+003	(-8.23007160555328e-001dB,7.12600447870167e-001°)
7.52488730173749e+003	(-8.23006165137104e-001dB,7.11767066466110e-001°)
7.53355563733882e+003	(-8.23005172007257e-001dB,7.10934628311341e-001°)
7.54223395847736e+003	(-8.23004181161838e-001dB,7.10103132303610e-001°)
7.55092227665599e+003	(-8.23003192596468e-001dB,7.09272577341530e-001°)
7.55962060339087e+003	(-8.23002206303567e-001dB,7.08442962324695e-001°)
7.56832895021140e+003	(-8.23001222280135e-001dB,7.07614286154423e-001°)
7.57704732866028e+003	(-8.23000240521316e-001dB,7.06786547733022e-001°)
7.58577575029350e+003	(-8.22999261018426e-001dB,7.05959745963190e-001°)
7.59451422668036e+003	(-8.22998283769971e-001dB,7.05133879749952e-001°)
7.60326276940348e+003	(-8.22997308768110e-001dB,7.04308947999273e-001°)
7.61202139005885e+003	(-8.22996336007986e-001dB,7.03484949618504e-001°)
7.62079010025579e+003	(-8.22995365487815e-001dB,7.02661883516256e-001°)
7.62956891161700e+003	(-8.22994397199347e-001dB,7.01839748601578e-001°)
7.63835783577858e+003	(-8.22993431136102e-001dB,7.01018543785061e-001°)
7.64715688439002e+003	(-8.22992467297353e-001dB,7.00198267980143e-001°)
7.65596606911424e+003	(-8.22991505674741e-001dB,6.99378920099428e-001°)
7.66478540162759e+003	(-8.22990546264204e-001dB,6.98560499057229e-001°)
7.67361489361987e+003	(-8.22989589059324e-001dB,6.97743003769470e-001°)
7.68245455679435e+003	(-8.22988634057027e-001dB,6.96926433153213e-001°)
7.69130440286778e+003	(-8.22987681250187e-001dB,6.96110786126708e-001°)
7.70016444357041e+003	(-8.22986730636564e-001dB,6.95296061609573e-001°)
7.70903469064599e+003	(-8.22985782208700e-001dB,6.94482258522177e-001°)
7.71791515585182e+003	(-8.22984835963368e-001dB,6.93669375787132e-001°)
7.72680585095872e+003	(-8.22983891892721e-001dB,6.92857412326701e-001°)
7.73570678775109e+003	(-8.22982949994546e-001dB,6.92046367065284e-001°)
7.74461797802689e+003	(-8.22982010263312e-001dB,6.91236238929017e-001°)
7.75353943359768e+003	(-8.22981072692360e-001dB,6.90427026844516e-001°)
7.76247116628862e+003	(-8.22980137279257e-001dB,6.89618729739299e-001°)
7.77141318793851e+003	(-8.22979204016422e-001dB,6.88811346542532e-001°)
7.78036551039975e+003	(-8.22978272900634e-001dB,6.88004876185102e-001°)
7.78932814553843e+003	(-8.22977343928468e-001dB,6.87199317599206e-001°)
7.79830110523430e+003	(-8.22976417091086e-001dB,6.86394669716034e-001°)
7.80728440138079e+003	(-8.22975492386324e-001dB,6.85590931470946e-001°)
7.81627804588502e+003	(-8.22974569807978e-001dB,6.84788101798410e-001°)
7.82528205066784e+003	(-8.22973649351845e-001dB,6.83986179635262e-001°)
7.83429642766384e+003	(-8.22972731013488e-001dB,6.83185163919036e-001°)
7.84332118882135e+003	(-8.22971814786688e-001dB,6.82385053588181e-001°)
7.85235634610245e+003	(-8.22970900666722e-001dB,6.81585847582836e-001°)
7.86140191148302e+003	(-8.22969988651461e-001dB,6.80787544845018e-001°)
7.87045789695272e+003	(-8.22969078732240e-001dB,6.79990144316262e-001°)
