Freq.	V(vout)/I(I1)
4.31022558005079e+004	(7.60756330448409e+001dB,5.33060633215451e-001°)
4.31519076827849e+004	(7.60756352743349e+001dB,5.31486442641203e-001°)
4.32016167618226e+004	(7.60756374963138e+001dB,5.29912955692017e-001°)
4.32513831035093e+004	(7.60756397107768e+001dB,5.28340170289891e-001°)
4.33012067738088e+004	(7.60756419177610e+001dB,5.26768084348565e-001°)
4.33510878387613e+004	(7.60756441172651e+001dB,5.25196695789632e-001°)
4.34010263644828e+004	(7.60756463093011e+001dB,5.23626002536635e-001°)
4.34510224171656e+004	(7.60756484938802e+001dB,5.22056002506405e-001°)
4.35010760630782e+004	(7.60756506710145e+001dB,5.20486693622233e-001°)
4.35511873685653e+004	(7.60756528407151e+001dB,5.18918073810815e-001°)
4.36013564000484e+004	(7.60756550029938e+001dB,5.17350140993769e-001°)
4.36515832240251e+004	(7.60756571578617e+001dB,5.15782893094955e-001°)
4.37018679070699e+004	(7.60756593053308e+001dB,5.14216328043321e-001°)
4.37522105158337e+004	(7.60756614454121e+001dB,5.12650443763651e-001°)
4.38026111170446e+004	(7.60756635781165e+001dB,5.11085238184383e-001°)
4.38530697775071e+004	(7.60756657034562e+001dB,5.09520709235241e-001°)
4.39035865641030e+004	(7.60756678214419e+001dB,5.07956854844279e-001°)
4.39541615437910e+004	(7.60756699320850e+001dB,5.06393672942038e-001°)
4.40047947836070e+004	(7.60756720353963e+001dB,5.04831161461280e-001°)
4.40554863506639e+004	(7.60756741313875e+001dB,5.03269318332256e-001°)
4.41062363121523e+004	(7.60756762200692e+001dB,5.01708141487353e-001°)
4.41570447353399e+004	(7.60756783014530e+001dB,5.00147628865334e-001°)
4.42079116875719e+004	(7.60756803755495e+001dB,4.98587778396951e-001°)
4.42588372362713e+004	(7.60756824423697e+001dB,4.97028588019125e-001°)
4.43098214489386e+004	(7.60756845019250e+001dB,4.95470055667524e-001°)
4.43608643931519e+004	(7.60756865542132e+001dB,4.93912179279169e-001°)
4.44119661365676e+004	(7.60756885992705e+001dB,4.92354956794466e-001°)
4.44631267469196e+004	(7.60756906370954e+001dB,4.90798386153951e-001°)
4.45143462920200e+004	(7.60756926676981e+001dB,4.89242465292250e-001°)
4.45656248397591e+004	(7.60756946910899e+001dB,4.87687192154121e-001°)
4.46169624581052e+004	(7.60756967072814e+001dB,4.86132564678831e-001°)
4.46683592151051e+004	(7.60756987162831e+001dB,4.84578580810651e-001°)
4.47198151788838e+004	(7.60757007181059e+001dB,4.83025238494895e-001°)
4.47713304176450e+004	(7.60757027127603e+001dB,4.81472535671482e-001°)
4.48229049996708e+004	(7.60757047002567e+001dB,4.79920470289003e-001°)
4.48745389933220e+004	(7.60757066806056e+001dB,4.78369040290869e-001°)
4.49262324670382e+004	(7.60757086538054e+001dB,4.76818243625885e-001°)
4.49779854893376e+004	(7.60757106198914e+001dB,4.75268078239504e-001°)
4.50297981288178e+004	(7.60757125788615e+001dB,4.73718542082580e-001°)
4.50816704541549e+004	(7.60757145307257e+001dB,4.72169633101334e-001°)
4.51336025341044e+004	(7.60757164754947e+001dB,4.70621349248102e-001°)
4.51855944375011e+004	(7.60757184131788e+001dB,4.69073688475020e-001°)
4.52376462332589e+004	(7.60757203437882e+001dB,4.67526648728806e-001°)
4.52897579903710e+004	(7.60757222673331e+001dB,4.65980227968719e-001°)
4.53419297779103e+004	(7.60757241838241e+001dB,4.64434424141083e-001°)
4.53941616650292e+004	(7.60757260932579e+001dB,4.62889235206400e-001°)
4.54464537209598e+004	(7.60757279956704e+001dB,4.61344659115662e-001°)
4.54988060150138e+004	(7.60757298910589e+001dB,4.59800693825112e-001°)
4.55512186165829e+004	(7.60757317794336e+001dB,4.58257337291541e-001°)
4.56036915951386e+004	(7.60757336608046e+001dB,4.56714587472570e-001°)
4.56562250202326e+004	(7.60757355351814e+001dB,4.55172442326937e-001°)
4.57088189614965e+004	(7.60757374025741e+001dB,4.53630899811824e-001°)
4.57614734886424e+004	(7.60757392629930e+001dB,4.52089957888005e-001°)
4.58141886714624e+004	(7.60757411164350e+001dB,4.50549614517762e-001°)
4.58669645798292e+004	(7.60757429629349e+001dB,4.49009867658797e-001°)
4.59198012836959e+004	(7.60757448024904e+001dB,4.47470715274219e-001°)
4.59726988530963e+004	(7.60757466351110e+001dB,4.45932155329992e-001°)
4.60256573581447e+004	(7.60757484608062e+001dB,4.44394185786707e-001°)
4.60786768690363e+004	(7.60757502795859e+001dB,4.42856804608604e-001°)
4.61317574560470e+004	(7.60757520914474e+001dB,4.41320009761398e-001°)
4.61848991895340e+004	(7.60757538964250e+001dB,4.39783799213808e-001°)
4.62381021399352e+004	(7.60757556945158e+001dB,4.38248170927167e-001°)
4.62913663777697e+004	(7.60757574857294e+001dB,4.36713122873436e-001°)
4.63446919736380e+004	(7.60757592700754e+001dB,4.35178653017847e-001°)
4.63980789982217e+004	(7.60757610475629e+001dB,4.33644759332971e-001°)
4.64515275222841e+004	(7.60757628181892e+001dB,4.32111439785395e-001°)
4.65050376166698e+004	(7.60757645819887e+001dB,4.30578692345857e-001°)
4.65586093523051e+004	(7.60757663389576e+001dB,4.29046514987893e-001°)
4.66122428001979e+004	(7.60757680891059e+001dB,4.27514905680345e-001°)
4.66659380314381e+004	(7.60757698324428e+001dB,4.25983862398174e-001°)
4.67196951171973e+004	(7.60757715689773e+001dB,4.24453383114614e-001°)
4.67735141287291e+004	(7.60757732987062e+001dB,4.22923465803250e-001°)
4.68273951373693e+004	(7.60757750216636e+001dB,4.21394108440645e-001°)
4.68813382145358e+004	(7.60757767378462e+001dB,4.19865308999737e-001°)
4.69353434317288e+004	(7.60757784472629e+001dB,4.18337065458936e-001°)
4.69894108605309e+004	(7.60757801499230e+001dB,4.16809375795036e-001°)
4.70435405726070e+004	(7.60757818458230e+001dB,4.15282237986429e-001°)
4.70977326397046e+004	(7.60757835349969e+001dB,4.13755650009228e-001°)
4.71519871336542e+004	(7.60757852174410e+001dB,4.12229609846274e-001°)
4.72063041263684e+004	(7.60757868931641e+001dB,4.10704115475486e-001°)
4.72606836898433e+004	(7.60757885621630e+001dB,4.09179164879141e-001°)
4.73151258961575e+004	(7.60757902244714e+001dB,4.07654756037097e-001°)
4.73696308174727e+004	(7.60757918800852e+001dB,4.06130886931975e-001°)
4.74241985260339e+004	(7.60757935290134e+001dB,4.04607555545596e-001°)
4.74788290941692e+004	(7.60757951712648e+001dB,4.03084759864480e-001°)
4.75335225942900e+004	(7.60757968068358e+001dB,4.01562497870383e-001°)
4.75882790988912e+004	(7.60757984357599e+001dB,4.00040767551531e-001°)
4.76430986805511e+004	(7.60758000580334e+001dB,3.98519566890281e-001°)
4.76979814119317e+004	(7.60758016736642e+001dB,3.96998893872869e-001°)
4.77529273657786e+004	(7.60758032826491e+001dB,3.95478746489886e-001°)
4.78079366149214e+004	(7.60758048850214e+001dB,3.93959122724373e-001°)
4.78630092322734e+004	(7.60758064807770e+001dB,3.92440020567339e-001°)
4.79181452908319e+004	(7.60758080699244e+001dB,3.90921438008832e-001°)
4.79733448636785e+004	(7.60758096524597e+001dB,3.89403373040408e-001°)
4.80286080239787e+004	(7.60758112284160e+001dB,3.87885823647448e-001°)
4.80839348449825e+004	(7.60758127977894e+001dB,3.86368787823417e-001°)
4.81393254000241e+004	(7.60758143605880e+001dB,3.84852263560554e-001°)
4.81947797625224e+004	(7.60758159168074e+001dB,3.83336248852792e-001°)
4.82502980059806e+004	(7.60758174664814e+001dB,3.81820741689168e-001°)
4.83058802039869e+004	(7.60758190096053e+001dB,3.80305740067905e-001°)
4.83615264302140e+004	(7.60758205461751e+001dB,3.78791241983072e-001°)
4.84172367584196e+004	(7.60758220762236e+001dB,3.77277245424969e-001°)
4.84730112624463e+004	(7.60758235997463e+001dB,3.75763748397035e-001°)
4.85288500162218e+004	(7.60758251167517e+001dB,3.74250748890321e-001°)
4.85847530937590e+004	(7.60758266272351e+001dB,3.72738244903553e-001°)
4.86407205691559e+004	(7.60758281312295e+001dB,3.71226234434533e-001°)
4.86967525165961e+004	(7.60758296287306e+001dB,3.69714715482578e-001°)
4.87528490103484e+004	(7.60758311197334e+001dB,3.68203686045260e-001°)
4.88090101247674e+004	(7.60758326042714e+001dB,3.66693144121779e-001°)
4.88652359342932e+004	(7.60758340823391e+001dB,3.65183087716415e-001°)
4.89215265134516e+004	(7.60758355539453e+001dB,3.63673514826422e-001°)
4.89778819368544e+004	(7.60758370190845e+001dB,3.62164423454072e-001°)
4.90343022791994e+004	(7.60758384777899e+001dB,3.60655811601913e-001°)
4.90907876152702e+004	(7.60758399300565e+001dB,3.59147677274051e-001°)
4.91473380199366e+004	(7.60758413758800e+001dB,3.57640018475523e-001°)
4.92039535681550e+004	(7.60758428152922e+001dB,3.56132833204901e-001°)
4.92606343349676e+004	(7.60758442482891e+001dB,3.54626119471576e-001°)
4.93173803955035e+004	(7.60758456748653e+001dB,3.53119875280443e-001°)
4.93741918249781e+004	(7.60758470950533e+001dB,3.51614098635280e-001°)
4.94310686986935e+004	(7.60758485088484e+001dB,3.50108787544064e-001°)
4.94880110920385e+004	(7.60758499162455e+001dB,3.48603940014334e-001°)
4.95450190804890e+004	(7.60758513172769e+001dB,3.47099554054907e-001°)
4.96020927396074e+004	(7.60758527119376e+001dB,3.45595627672502e-001°)
4.96592321450436e+004	(7.60758541002228e+001dB,3.44092158875845e-001°)
4.97164373725343e+004	(7.60758554821640e+001dB,3.42589145677534e-001°)
4.97737084979036e+004	(7.60758568577571e+001dB,3.41086586085548e-001°)
4.98310455970630e+004	(7.60758582269964e+001dB,3.39584478109799e-001°)
4.98884487460113e+004	(7.60758595899140e+001dB,3.38082819765429e-001°)
4.99459180208349e+004	(7.60758609465048e+001dB,3.36581609058947e-001°)
5.00034534977079e+004	(7.60758622967634e+001dB,3.35080844007898e-001°)
5.00610552528922e+004	(7.60758636407217e+001dB,3.33580522626050e-001°)
5.01187233627373e+004	(7.60758649783628e+001dB,3.32080642923202e-001°)
5.01764579036810e+004	(7.60758663097175e+001dB,3.30581202914547e-001°)
5.02342589522488e+004	(7.60758676347811e+001dB,3.29082200615907e-001°)
5.02921265850547e+004	(7.60758689535483e+001dB,3.27583634043859e-001°)
5.03500608788006e+004	(7.60758702660506e+001dB,3.26085501213581e-001°)
5.04080619102771e+004	(7.60758715722823e+001dB,3.24587800140639e-001°)
5.04661297563630e+004	(7.60758728722386e+001dB,3.23090528846653e-001°)
5.05242644940258e+004	(7.60758741659508e+001dB,3.21593685344103e-001°)
5.05824662003216e+004	(7.60758754534008e+001dB,3.20097267654224e-001°)
5.06407349523953e+004	(7.60758767346206e+001dB,3.18601273793747e-001°)
5.06990708274807e+004	(7.60758780096043e+001dB,3.17105701784818e-001°)
5.07574739029004e+004	(7.60758792783462e+001dB,3.15610549645214e-001°)
5.08159442560663e+004	(7.60758805408780e+001dB,3.14115815396617e-001°)
5.08744819644794e+004	(7.60758817971817e+001dB,3.12621497061703e-001°)
5.09330871057299e+004	(7.60758830472886e+001dB,3.11127592661031e-001°)
5.09917597574973e+004	(7.60758842911928e+001dB,3.09634100213042e-001°)
5.10504999975510e+004	(7.60758855288888e+001dB,3.08141017747227e-001°)
5.11093079037494e+004	(7.60758867604077e+001dB,3.06648343281366e-001°)
5.11681835540411e+004	(7.60758879857313e+001dB,3.05156074844610e-001°)
5.12271270264643e+004	(7.60758892048910e+001dB,3.03664210456376e-001°)
5.12861383991469e+004	(7.60758904178682e+001dB,3.02172748142183e-001°)
5.13452177503071e+004	(7.60758916246941e+001dB,3.00681685930654e-001°)
5.14043651582530e+004	(7.60758928253631e+001dB,2.99191021845652e-001°)
5.14635807013832e+004	(7.60758940198689e+001dB,2.97700753911776e-001°)
5.15228644581861e+004	(7.60758952082429e+001dB,2.96210880159948e-001°)
5.15822165072411e+004	(7.60758963904659e+001dB,2.94721398616855e-001°)
5.16416369272176e+004	(7.60758975665698e+001dB,2.93232307307426e-001°)
5.17011257968760e+004	(7.60758987365353e+001dB,2.91743604262375e-001°)
5.17606831950673e+004	(7.60758999003940e+001dB,2.90255287513266e-001°)
5.18203092007333e+004	(7.60759010581272e+001dB,2.88767355084712e-001°)
5.18800038929067e+004	(7.60759022097652e+001dB,2.87279805009547e-001°)
5.19397673507113e+004	(7.60759033552901e+001dB,2.85792635319151e-001°)
5.19995996533622e+004	(7.60759044947321e+001dB,2.84305844042733e-001°)
5.20595008801654e+004	(7.60759056280730e+001dB,2.82819429213164e-001°)
5.21194711105187e+004	(7.60759067553433e+001dB,2.81333388858590e-001°)
5.21795104239109e+004	(7.60759078765243e+001dB,2.79847721018394e-001°)
5.22396188999226e+004	(7.60759089916464e+001dB,2.78362423722207e-001°)
5.22997966182262e+004	(7.60759101007037e+001dB,2.76877495002546e-001°)
5.23600436585857e+004	(7.60759112036893e+001dB,2.75392932895158e-001°)
5.24203601008570e+004	(7.60759123006338e+001dB,2.73908735431909e-001°)
5.24807460249880e+004	(7.60759133915182e+001dB,2.72424900650667e-001°)
5.25412015110187e+004	(7.60759144763734e+001dB,2.70941426584766e-001°)
5.26017266390814e+004	(7.60759155551800e+001dB,2.69458311273541e-001°)
5.26623214894005e+004	(7.60759166279562e+001dB,2.67975552749883e-001°)
5.27229861422931e+004	(7.60759176947205e+001dB,2.66493149052512e-001°)
5.27837206781685e+004	(7.60759187554529e+001dB,2.65011098217741e-001°)
5.28445251775288e+004	(7.60759198101847e+001dB,2.63529398285051e-001°)
5.29053997209690e+004	(7.60759208588961e+001dB,2.62048047289673e-001°)
5.29663443891766e+004	(7.60759219016177e+001dB,2.60567043272433e-001°)
5.30273592629323e+004	(7.60759229383301e+001dB,2.59086384270108e-001°)
5.30884444231097e+004	(7.60759239690636e+001dB,2.57606068327317e-001°)
5.31495999506757e+004	(7.60759249937990e+001dB,2.56126093479718e-001°)
5.32108259266903e+004	(7.60759260125666e+001dB,2.54646457770896e-001°)
5.32721224323071e+004	(7.60759270253468e+001dB,2.53167159237796e-001°)
5.33334895487730e+004	(7.60759280321696e+001dB,2.51688195925303e-001°)
5.33949273574286e+004	(7.60759290330160e+001dB,2.50209565874494e-001°)
5.34564359397081e+004	(7.60759300279156e+001dB,2.48731267126416e-001°)
5.35180153771397e+004	(7.60759310168494e+001dB,2.47253297726084e-001°)
5.35796657513452e+004	(7.60759319998349e+001dB,2.45775655714167e-001°)
5.36413871440407e+004	(7.60759329768891e+001dB,2.44298339137189e-001°)
5.37031796370363e+004	(7.60759339479931e+001dB,2.42821346034469e-001°)
5.37650433122365e+004	(7.60759349131766e+001dB,2.41344674455700e-001°)
5.38269782516399e+004	(7.60759358724199e+001dB,2.39868322441494e-001°)
5.38889845373398e+004	(7.60759368257527e+001dB,2.38392288040257e-001°)
5.39510622515239e+004	(7.60759377731557e+001dB,2.36916569296657e-001°)
5.40132114764746e+004	(7.60759387146460e+001dB,2.35441164256027e-001°)
5.40754322945692e+004	(7.60759396502410e+001dB,2.33966070967142e-001°)
5.41377247882798e+004	(7.60759405799208e+001dB,2.32491287471288e-001°)
5.42000890401735e+004	(7.60759415037154e+001dB,2.31016811822986e-001°)
5.42625251329126e+004	(7.60759424216047e+001dB,2.29542642067437e-001°)
5.43250331492545e+004	(7.60759433336058e+001dB,2.28068776250805e-001°)
5.43876131720520e+004	(7.60759442397364e+001dB,2.26595212422596e-001°)
5.44502652842534e+004	(7.60759451399759e+001dB,2.25121948632566e-001°)
5.45129895689023e+004	(7.60759460343421e+001dB,2.23648982928897e-001°)
5.45757861091384e+004	(7.60759469228517e+001dB,2.22176313362994e-001°)
5.46386549881967e+004	(7.60759478054848e+001dB,2.20703937983968e-001°)
5.47015962894085e+004	(7.60759486822707e+001dB,2.19231854841194e-001°)
5.47646100962007e+004	(7.60759495531891e+001dB,2.17760061987636e-001°)
5.48276964920967e+004	(7.60759504182577e+001dB,2.16288557474836e-001°)
5.48908555607158e+004	(7.60759512774930e+001dB,2.14817339352127e-001°)
5.49540873857738e+004	(7.60759521308746e+001dB,2.13346405671873e-001°)
5.50173920510829e+004	(7.60759529784198e+001dB,2.11875754487454e-001°)
5.50807696405517e+004	(7.60759538201452e+001dB,2.10405383852668e-001°)
5.51442202381858e+004	(7.60759546560305e+001dB,2.08935291819286e-001°)
5.52077439280872e+004	(7.60759554860929e+001dB,2.07465476439906e-001°)
5.52713407944549e+004	(7.60759563103487e+001dB,2.05995935770308e-001°)
5.53350109215851e+004	(7.60759571287777e+001dB,2.04526667861543e-001°)
5.53987543938709e+004	(7.60759579413965e+001dB,2.03057670773082e-001°)
5.54625712958026e+004	(7.60759587482221e+001dB,2.01588942557594e-001°)
5.55264617119679e+004	(7.60759595492337e+001dB,2.00120481267839e-001°)
5.55904257270519e+004	(7.60759603444481e+001dB,1.98652284962742e-001°)
5.56544634258373e+004	(7.60759611338818e+001dB,1.97184351696590e-001°)
5.57185748932046e+004	(7.60759619175141e+001dB,1.95716679529201e-001°)
5.57827602141317e+004	(7.60759626953618e+001dB,1.94249266511131e-001°)
5.58470194736947e+004	(7.60759634674413e+001dB,1.92782110703535e-001°)
5.59113527570676e+004	(7.60759642337317e+001dB,1.91315210160357e-001°)
5.59757601495226e+004	(7.60759649942501e+001dB,1.89848562949343e-001°)
5.60402417364301e+004	(7.60759657489995e+001dB,1.88382167116239e-001°)
5.61047976032587e+004	(7.60759664979971e+001dB,1.86916020722260e-001°)
5.61694278355756e+004	(7.60759672412220e+001dB,1.85450121831439e-001°)
5.62341325190466e+004	(7.60759679786902e+001dB,1.83984468498285e-001°)
5.62989117394360e+004	(7.60759687104181e+001dB,1.82519058783150e-001°)
5.63637655826072e+004	(7.60759694363852e+001dB,1.81053890744215e-001°)
5.64286941345221e+004	(7.60759701566071e+001dB,1.79588962445408e-001°)
5.64936974812420e+004	(7.60759708710881e+001dB,1.78124271944458e-001°)
5.65587757089272e+004	(7.60759715798441e+001dB,1.76659817298915e-001°)
5.66239289038371e+004	(7.60759722828545e+001dB,1.75195596574333e-001°)
5.66891571523308e+004	(7.60759729801347e+001dB,1.73731607834422e-001°)
5.67544605408665e+004	(7.60759736716887e+001dB,1.72267849131472e-001°)
5.68198391560024e+004	(7.60759743575329e+001dB,1.70804318535709e-001°)
5.68852930843960e+004	(7.60759750376461e+001dB,1.69341014104665e-001°)
5.69508224128049e+004	(7.60759757120435e+001dB,1.67877933901612e-001°)
5.70164272280867e+004	(7.60759763807297e+001dB,1.66415075991632e-001°)
5.70821076171987e+004	(7.60759770437077e+001dB,1.64952438434853e-001°)
5.71478636671986e+004	(7.60759777009935e+001dB,1.63490019293977e-001°)
5.72136954652446e+004	(7.60759783525658e+001dB,1.62027816637003e-001°)
5.72796030985949e+004	(7.60759789984405e+001dB,1.60565828525132e-001°)
5.73455866546084e+004	(7.60759796386211e+001dB,1.59104053023354e-001°)
5.74116462207448e+004	(7.60759802731229e+001dB,1.57642488191364e-001°)
5.74777818845642e+004	(7.60759809019250e+001dB,1.56181132099464e-001°)
5.75439937337277e+004	(7.60759815250430e+001dB,1.54719982811025e-001°)
5.76102818559977e+004	(7.60759821424800e+001dB,1.53259038390675e-001°)
5.76766463392372e+004	(7.60759827542396e+001dB,1.51798296906158e-001°)
5.77430872714107e+004	(7.60759833603372e+001dB,1.50337756419897e-001°)
5.78096047405839e+004	(7.60759839607511e+001dB,1.48877414999759e-001°)
5.78761988349242e+004	(7.60759845554975e+001dB,1.47417270711820e-001°)
5.79428696427003e+004	(7.60759851445788e+001dB,1.45957321620768e-001°)
5.80096172522826e+004	(7.60759857279986e+001dB,1.44497565797096e-001°)
5.80764417521434e+004	(7.60759863057598e+001dB,1.43038001306599e-001°)
5.81433432308569e+004	(7.60759868778776e+001dB,1.41578626214845e-001°)
5.82103217770994e+004	(7.60759874443308e+001dB,1.40119438590390e-001°)
5.82773774796491e+004	(7.60759880051348e+001dB,1.38660436502367e-001°)
5.83445104273867e+004	(7.60759885602917e+001dB,1.37201618016007e-001°)
5.84117207092953e+004	(7.60759891098052e+001dB,1.35742981205043e-001°)
5.84790084144604e+004	(7.60759896536782e+001dB,1.34284524130712e-001°)
5.85463736320700e+004	(7.60759901919133e+001dB,1.32826244867526e-001°)
5.86138164514152e+004	(7.60759907245134e+001dB,1.31368141482906e-001°)
5.86813369618896e+004	(7.60759912514940e+001dB,1.29910212044033e-001°)
5.87489352529900e+004	(7.60759917728328e+001dB,1.28452454620882e-001°)
5.88166114143162e+004	(7.60759922885452e+001dB,1.26994867286759e-001°)
5.88843655355713e+004	(7.60759927986336e+001dB,1.25537448105831e-001°)
5.89521977065616e+004	(7.60759933031009e+001dB,1.24080195155810e-001°)
5.90201080171969e+004	(7.60759938019498e+001dB,1.22623106499403e-001°)
5.90880965574906e+004	(7.60759942951830e+001dB,1.21166180212667e-001°)
5.91561634175599e+004	(7.60759947828028e+001dB,1.19709414361744e-001°)
5.92243086876255e+004	(7.60759952648121e+001dB,1.18252807021249e-001°)
5.92925324580125e+004	(7.60759957412259e+001dB,1.16796356262672e-001°)
5.93608348191496e+004	(7.60759962120216e+001dB,1.15340060155385e-001°)
5.94292158615698e+004	(7.60759966772143e+001dB,1.13883916769337e-001°)
5.94976756759106e+004	(7.60759971368064e+001dB,1.12427924180901e-001°)
5.95662143529136e+004	(7.60759975908005e+001dB,1.10972080459322e-001°)
5.96348319834252e+004	(7.60759980391988e+001dB,1.09516383676762e-001°)
5.97035286583963e+004	(7.60759984820038e+001dB,1.08060831908453e-001°)
5.97723044688826e+004	(7.60759989192177e+001dB,1.06605423222445e-001°)
5.98411595060446e+004	(7.60759993508429e+001dB,1.05150155694903e-001°)
5.99100938611481e+004	(7.60759997768818e+001dB,1.03695027397419e-001°)
5.99791076255636e+004	(7.60760001973367e+001dB,1.02240036404525e-001°)
6.00482008907673e+004	(7.60760006122093e+001dB,1.00785180786010e-001°)
6.01173737483405e+004	(7.60760010215026e+001dB,9.93304586200930e-002°)
6.01866262899701e+004	(7.60760014252182e+001dB,9.78758679774771e-002°)
6.02559586074485e+004	(7.60760018233582e+001dB,9.64214069320095e-002°)
6.03253707926741e+004	(7.60760022159251e+001dB,9.49670735579591e-002°)
6.03948629376508e+004	(7.60760026029208e+001dB,9.35128659327023e-002°)
6.04644351344888e+004	(7.60760029843472e+001dB,9.20587821261950e-002°)
6.05340874754042e+004	(7.60760033602066e+001dB,9.06048202166886e-002°)
6.06038200527195e+004	(7.60760037305009e+001dB,8.91509782752019e-002°)
6.06736329588634e+004	(7.60760040952316e+001dB,8.76972543780233e-002°)
6.07435262863712e+004	(7.60760044544015e+001dB,8.62436465998292e-002°)
6.08135001278847e+004	(7.60760048080119e+001dB,8.47901530178508e-002°)
6.08835545761524e+004	(7.60760051560648e+001dB,8.33367717048301e-002°)
6.09536897240298e+004	(7.60760054985619e+001dB,8.18835007364751e-002°)
6.10239056644793e+004	(7.60760058355055e+001dB,8.04303381915466e-002°)
6.10942024905702e+004	(7.60760061668969e+001dB,7.89772821413530e-002°)
6.11645802954792e+004	(7.60760064927379e+001dB,7.75243306655259e-002°)
6.12350391724904e+004	(7.60760068130305e+001dB,7.60714818363757e-002°)
6.13055792149951e+004	(7.60760071277760e+001dB,7.46187337342464e-002°)
6.13762005164925e+004	(7.60760074369767e+001dB,7.31660844323416e-002°)
6.14469031705892e+004	(7.60760077406335e+001dB,7.17135320067581e-002°)
6.15176872709999e+004	(7.60760080387484e+001dB,7.02610745365317e-002°)
6.15885529115471e+004	(7.60760083313232e+001dB,6.88087100961801e-002°)
6.16595001861613e+004	(7.60760086183591e+001dB,6.73564367654780e-002°)
6.17305291888815e+004	(7.60760088998576e+001dB,6.59042526171358e-002°)
6.18016400138547e+004	(7.60760091758079e+001dB,6.44521557301574e-002°)
6.18728327553366e+004	(7.60760094462364e+001dB,6.30001441814791e-002°)
6.19441075076913e+004	(7.60760097111317e+001dB,6.15482160508271e-002°)
6.20154643653918e+004	(7.60760099704958e+001dB,6.00963694100063e-002°)
6.20869034230196e+004	(7.60760102243293e+001dB,5.86446023412473e-002°)
6.21584247752655e+004	(7.60760104726347e+001dB,5.71929129223556e-002°)
6.22300285169292e+004	(7.60760107154121e+001dB,5.57412992259848e-002°)
6.23017147429197e+004	(7.60760109526636e+001dB,5.42897593358412e-002°)
6.23734835482552e+004	(7.60760111843900e+001dB,5.28382913254914e-002°)
6.24453350280635e+004	(7.60760114105928e+001dB,5.13868932767363e-002°)
6.25172692775819e+004	(7.60760116312608e+001dB,4.99355632648539e-002°)
6.25892863921574e+004	(7.60760118464196e+001dB,4.84842993680597e-002°)
6.26613864672469e+004	(7.60760120560583e+001dB,4.70330996649808e-002°)
6.27335695984172e+004	(7.60760122601782e+001dB,4.55819622313021e-002°)
6.28058358813452e+004	(7.60760124587798e+001dB,4.41308851530879e-002°)
6.28781854118181e+004	(7.60760126518647e+001dB,4.26798665016036e-002°)
6.29506182857332e+004	(7.60760128394210e+001dB,4.12289043595541e-002°)
6.30231345990986e+004	(7.60760130214749e+001dB,3.97779968022532e-002°)
6.30957344480328e+004	(7.60760131980147e+001dB,3.83271419080480e-002°)
6.31684179287651e+004	(7.60760133690418e+001dB,3.68763377599389e-002°)
6.32411851376355e+004	(7.60760135345565e+001dB,3.54255824334009e-002°)
6.33140361710952e+004	(7.60760136945601e+001dB,3.39748740070488e-002°)
6.33869711257063e+004	(7.60760138490408e+001dB,3.25242105632196e-002°)
6.34599900981423e+004	(7.60760139980242e+001dB,3.10735901793894e-002°)
6.35330931851880e+004	(7.60760141414991e+001dB,2.96230109309810e-002°)
6.36062804837397e+004	(7.60760142794659e+001dB,2.81724709003814e-002°)
6.36795520908052e+004	(7.60760144119252e+001dB,2.67219681680276e-002°)
6.37529081035044e+004	(7.60760145388657e+001dB,2.52715008128936e-002°)
6.38263486190686e+004	(7.60760146603128e+001dB,2.38210669116178e-002°)
6.38998737348414e+004	(7.60760147762543e+001dB,2.23706645438087e-002°)
6.39734835482786e+004	(7.60760148866914e+001dB,2.09202917912538e-002°)
6.40471781569480e+004	(7.60760149916120e+001dB,1.94699467317519e-002°)
6.41209576585299e+004	(7.60760150910413e+001dB,1.80196274458017e-002°)
6.41948221508174e+004	(7.60760151849677e+001dB,1.65693320094059e-002°)
6.42687717317158e+004	(7.60760152733915e+001dB,1.51190585055056e-002°)
6.43428064992435e+004	(7.60760153563010e+001dB,1.36688050158908e-002°)
6.44169265515316e+004	(7.60760154337212e+001dB,1.22185696147314e-002°)
6.44911319868244e+004	(7.60760155056404e+001dB,1.07683503818772e-002°)
6.45654229034795e+004	(7.60760155720585e+001dB,9.31814540157093e-003°)
6.46397993999673e+004	(7.60760156329640e+001dB,7.86795275177742e-003°)
6.47142615748723e+004	(7.60760156883817e+001dB,6.41777051053936e-003°)
6.47888095268919e+004	(7.60760157382998e+001dB,4.96759675642429e-003°)
6.48634433548378e+004	(7.60760157827181e+001dB,3.51742956985647e-003°)
6.49381631576351e+004	(7.60760158216247e+001dB,2.06726703513406e-003°)
6.50129690343231e+004	(7.60760158550446e+001dB,6.17107226460513e-004°)
6.50878610840550e+004	(7.60760158829653e+001dB,-8.33051773935389e-004°)
6.51628394060983e+004	(7.60760159053751e+001dB,-2.28321188831594e-003°)
6.52379040998350e+004	(7.60760159222985e+001dB,-3.73337503661246e-003°)
6.53130552647613e+004	(7.60760159337235e+001dB,-5.18354313549033e-003°)
6.53882930004883e+004	(7.60760159396374e+001dB,-6.63371811167545e-003°)
6.54636174067416e+004	(7.60760159400653e+001dB,-8.08390187891623e-003°)
6.55390285833619e+004	(7.60760159349946e+001dB,-9.53409636335418e-003°)
6.56145266303047e+004	(7.60760159244130e+001dB,-1.09843034804689e-002°)
6.56901116476408e+004	(7.60760159083453e+001dB,-1.24345251534055e-002°)
