Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
3630.780547701014,-0.01286265388234524,-6.211961860234556,34.13155649273982
3698.281797802663,-0.01262717547683752,-6.181929931101161,33.57284717069514
3767.037989839089,-0.01246266794960553,-6.154034925170015,33.01937014306218
3837.072454922788,-0.01346393781552277,-6.126391827020531,32.4700715591992
3908.408957924021,-0.01450633395051542,-6.099592586513793,31.9305606502731
3981.071705534973,-0.01374559476740643,-6.0728378961127,31.40229090209618
4055.085354483839,-0.01348274917073986,-6.047863942027582,30.87508749773029
4130.475019901615,-0.01347921807527567,-6.024489243719129,30.35739230154911
4207.266283844442,-0.01297857558335141,-6.000552050279482,29.85066480425844
4285.485203974393,-0.01344109587958293,-5.978343907709037,29.34185060201923
4365.158322401657,-0.01405917763375259,-5.954837938137338,28.84995425671135
4446.312674691083,-0.01362749315280849,-5.933012957536783,28.36558106461376
4528.975799036205,-0.01456836098624441,-5.912241621030957,27.88992684895184
4613.175745603791,-0.01424286658504577,-5.892934425941702,27.41296529867167
4698.941086052151,-0.01550680687348516,-5.872677304911304,26.94988808146061
4786.30092322638,-0.01408888981288689,-5.853630993513949,26.49341748777056
4875.28490103386,-0.01704982555083494,-5.836379407522736,26.04298161160673
4965.923214503357,-0.01500442443829325,-5.81776950740781,25.59873179471255
5058.246620031137,-0.01413285223060516,-5.799179968922755,25.16465063842131
5152.286445817562,-0.01578730538450806,-5.783736320034882,24.73125055932678
5248.074602497722,-0.01616486692758871,-5.767133394337908,24.30960857576761
5345.643593969713,-0.01432441245188679,-5.752412860668019,23.89803762079064
5445.02652842421,-0.01543671924643078,-5.736529096034243,23.48609904573328
5546.257129579105,-0.01812407411111273,-5.722714402244028,23.08035570723194
5649.369748123022,-0.01480554050507741,-5.707889037244838,22.69043351221205
5754.399373371567,-0.01570526600664035,-5.694395697393197,22.29577596688966
5861.381645140284,-0.01536181618787159,-5.681147196014229,21.91399953990424
5970.352865838367,-0.01475551467563892,-5.667686419953789,21.53425568133967
6081.350012787176,-0.02411852344450588,-5.655743222795389,21.16311779441103
6194.410750767812,-0.01517330351039755,-5.642339483916043,20.79724206190571
6309.57344480193,-0.01587466647211031,-5.633130632025462,20.43813641504676
6426.877173170194,-0.01670912003110125,-5.619849034548061,20.08410580738604
6546.361740672747,-0.01542617826238453,-5.609182440955837,19.7339008879152
6668.067692136219,-0.01975796628134682,-5.598644677317197,19.39352625111931
6792.036326171843,-0.01542649090848133,-5.589122252622677,19.05549497198726
6918.309709189362,-0.02271131410630831,-5.577611085559374,18.72883185068171
7046.930689671467,-0.01552046733629179,-5.568103907970907,18.3996674200765
7177.942912713615,-0.02736786804838442,-5.560313231850266,18.07307558637682
7311.390834834172,-0.01518203037797592,-5.550538322457511,17.77054314901451
7447.319739059889,-0.02722012025095341,-5.54141339823651,17.45500193477116
7585.775750291836,-0.01508229270481527,-5.533254473622468,17.14733684162108
7726.805850957022,-0.02524076751491378,-5.524694410741668,16.85155353302545
7870.457896950985,-0.01565997013672034,-5.516472876039286,16.5490972573548
8016.780633876789,-0.02086893988280927,-5.51068283820917,16.26331957293094
8165.823713585922,-0.01501961912480294,-5.502953407964833,15.97979014227897
8317.637711026709,-0.0176094923743952,-5.495144888567887,15.69804108325815
8472.274141405964,-0.01796714976551292,-5.487280800670068,15.41907312903152
8629.785477669702,-0.01640222864293803,-5.480667419868252,15.14612928999839
8790.225168308843,-0.02348715006021289,-5.475134044781012,14.8869940463494
8953.647655495937,-0.01499205336063147,-5.467750940806874,14.62732845412252
9120.108393559096,-0.0233033043212175,-5.461122059653935,14.36231713138255
9289.663867799363,-0.01572888661017376,-5.455040158547833,14.1068369357731
9462.37161365793,-0.01563112728959182,-5.450189198119588,13.86384518454629
9638.290236239705,-0.02222203419024379,-5.444597286281294,13.61278577355149
9817.479430199843,-0.01486941103039035,-5.439113042286622,13.37767412525437
10000,-0.01921404958148295,-5.434278731239578,13.14379451518954
10185.91388054117,-0.01605558971433822,-5.429429109399388,12.90727394835426
10375.28415818013,-0.01365331182823975,-5.425785745713752,12.68038075776906
10568.17509213659,-0.02358768781723022,-5.419322154335003,12.45585425844287
10764.65213629835,-0.01412785759390514,-5.415247403272979,12.23379527519196
10964.78196143185,-0.01385649593153734,-5.411064589973613,12.01775831520486
11168.63247780561,-0.02614709812163514,-5.405553362908678,11.80472378805932
11376.27285823431,-0.01355101470659158,-5.402302662131007,11.59713274926708
11587.77356155126,-0.01382569384453322,-5.398399651108521,11.39027438298103
11803.2063565173,-0.02245138706255601,-5.394015835016985,11.18764534349879
12022.64434617413,-0.01340625416893886,-5.390408147168899,10.9799397595508
12246.16199265049,-0.01390161812528342,-5.38752594942326,10.78842157510829
12473.83514242943,-0.01571015115217706,-5.383222000902805,10.60127568300392
12705.74105208542,-0.0146185716427867,-5.380538954009753,10.41059779896582
12941.95841449986,-0.01453549115246992,-5.376532483670013,10.22818906364077
13182.56738556407,-0.01259719450596204,-5.373143698647473,10.03951581364497
13427.64961137864,-0.02917761571180113,-5.370860203877866,9.857065854183496
13677.28825595849,-0.01250230499681961,-5.367978449158794,9.678617669178664
13931.56802945304,-0.01241502837425814,-5.364643652890421,9.520637548527048
14190.57521689093,-0.01251161053371033,-5.361826046646428,9.342464872344721
14454.39770745928,-0.01901900428463246,-5.358659858385723,9.170720654996963
14723.12502432719,-0.01189370038451854,-5.355837908189766,9.016418901206691
14996.84835502374,-0.01138024710239942,-5.354362557417803,8.853871220742363
15275.66058238073,-0.01139399791192708,-5.352216410704621,8.69233949589961
15559.65631605075,-0.01869500157913932,-5.350262420502282,8.535698702947116
15848.93192461114,-0.01204401292232533,-5.347349146803309,8.382049034570983
16143.58556826487,-0.01002914792623153,-5.345058163246058,8.234198229268003
16443.71723214932,-0.01020166581468522,-5.343689286586856,8.075623522201216
16749.42876026438,-0.02082163832122697,-5.340925475305514,7.944290087417109
17060.82389003124,-0.00988906063031942,-5.337804828567597,7.792380938065866
17378.00828749376,-0.0109563623690161,-5.335486928580453,7.659348030743701
17701.08958317422,-0.01599833110875914,-5.334553987862006,7.516270680256753
18030.17740859568,-0.009870729179574163,-5.331670953588034,7.378428471584179
18365.38343348346,-0.01836891085498652,-5.330819532188701,7.25530098362745
18706.821403658,-0.009000916826280044,-5.329232150443098,7.115113249493639
19054.60717963246,-0.008977012875393278,-5.327502470787763,6.994703583964991
19408.85877592778,-0.02235800225584943,-5.327196960186425,6.865824043671381
19769.6964011186,-0.008740819705009711,-5.324336177149187,6.730251110856841
20137.24249862387,-0.02412888830239746,-5.32574683476231,6.6290084185583
20511.62178825564,-0.007286189494354628,-5.323471471056073,6.50105347391613
20892.96130854039,-0.008104848715122655,-5.320043458286668,6.38189194093092
21281.39045982711,-0.01580682543837026,-5.319158724574427,6.257783905527234
21677.04104819694,-0.006562395972923683,-5.317781171752368,6.149852241259296
22080.04733018899,-0.007372755693615314,-5.315851913756388,6.035458003658178
22490.54605835781,-0.01282996534970489,-5.314744648567925,5.931125663543348
22908.67652767772,-0.006288322747699938,-5.31410230588601,5.817527501972847
23334.58062281002,-0.006155927212705405,-5.314166659333615,5.718800732813932
23768.40286624876,-0.01815939721955591,-5.313415258565442,5.615401184880625
24210.29046736178,-0.00536631687787469,-5.310749834012557,5.5134333722036
24660.39337234339,-0.004730386439944044,-5.311059307619365,5.405472288256561
25118.86431509579,-0.0149927193510071,-5.308719775565543,5.304859742057019
25585.85886905645,-0.003646129374826701,-5.3079112103207,5.205769163733663
26061.53549998895,-0.004043348555247048,-5.307682329128363,5.111503133551821
26546.05561975539,-0.008341580443715014,-5.305225265404747,5.025723861231498
27039.58364108843,-0.004407577066302402,-5.306078138207685,4.929960069147017
27542.28703338166,-0.003337974634631531,-5.304816934949878,4.835216478085755
28054.33637951713,-0.002535823103734023,-5.304261979129786,4.748452538411769
28575.90543374947,-0.004841002135206077,-5.304368088532264,4.663760726587171
29107.17118066605,-0.002351249415294317,-5.30077057539957,4.580268906811796
29648.31389524342,-0.001881982535273607,-5.302469653789631,4.491706550978193
30199.51720402016,-0.001425757971795142,-5.300189766521579,4.405136172402393
30760.96814740708,-0.003204434468367892,-5.30077640444936,4.342040553620564
31332.85724315586,0.0001593971537506738,-5.301082582342183,4.241518485323361
31915.37855100762,0.00044504247160815,-5.298355873531869,4.169044089171308
32508.72973854344,-0.0009313140874789001,-5.297607029665016,4.096256922667877
33113.11214825911,0.001301330969739556,-5.29705209537659,4.030385084507291
33728.73086588689,-0.004224255046544218,-5.295486254680658,3.935275259900209
34355.79478998746,0.002319909946039292,-5.295626134418212,3.878136316565907
34994.51670283573,0.004251624938830635,-5.295252105653624,3.801770495590247
35645.11334262443,-0.009306382441753339,-5.29578396617808,3.72577570093577
36307.80547701014,0.004350205754343803,-5.294114328572517,3.656037863106803
36982.81797802663,0.00566258586986308,-5.294016595311594,3.594088668296692
37670.37989839089,-0.009417468667798076,-5.293344458019018,3.524730066662968
38370.72454922788,0.005470964201280698,-5.292689045533004,3.453674384727513
39084.08957924022,0.008146877065123001,-5.293471200928838,3.389197015374791
39810.71705534973,0.006043648260394469,-5.293580224495949,3.314313104589303
40550.85354483839,0.004663824158335501,-5.293319231421173,3.273597631424281
41304.75019901615,0.007509539662413097,-5.291907476233383,3.187014259776475
42072.66283844442,0.009678034382113,-5.290992543203767,3.142502769701451
42854.85203974396,0.001182042878234407,-5.290362144277774,3.082105739563801
43651.58322401661,0.01196194072542624,-5.293737133188229,3.011983820572283
44463.12674691089,0.01188861357535821,-5.291028315495897,2.967762305472249
45289.75799036209,0.002302278406916839,-5.290441877296964,2.915910543662037
46131.75745603795,0.01479800141197764,-5.289873507037881,2.855832704471155
46989.41086052156,0.01679037381227278,-5.289662642301901,2.812893728419482
47863.00923226385,0.00895283666657256,-5.288976920316238,2.742525691269323
48752.84901033866,0.01481067048057933,-5.288154037785264,2.707160008573148
49659.23214503363,0.01475034538710699,-5.284474833609489,2.607196140628841
50582.46620031143,0.01003109773370068,-5.292111694468087,2.592622083893389
51522.86445817567,0.0176225276135833,-5.287472210814043,2.547257420280573
52480.74602497728,0.01820849278419413,-5.282393847768347,2.490251947488698
53456.43593969719,0.005173182756833317,-5.289022679417105,2.426728331397214
54450.26528424214,0.0204403907383958,-5.286147988529187,2.402099066081222
55462.5712957911,0.01897522217506661,-5.284773507009247,2.355610915374854
56493.69748123022,0.006339175865598463,-5.286291976394732,2.298475289775752
57543.99373371567,0.02220049740600596,-5.284880372279336,2.250229546143686
58613.81645140285,0.02309792617793745,-5.283436865359064,2.225146634313646
59703.52865838366,0.01420027426031544,-5.285542706134986,2.147933159453075
60813.50012787176,0.02280595891405222,-5.285919980086589,2.112879494032214
61944.10750767812,0.02304825552331812,-5.284059162481306,2.087279962942077
63095.73444801931,0.02562896031267062,-5.284447863857466,2.034334448101134
64268.77173170193,0.02620621167903564,-5.283092482688606,1.994974973311685
65463.61740672747,0.02704043503067889,-5.284793981660128,1.943064412044265
66680.67692136219,0.02539269301226146,-5.285755181218638,1.92910777352256
67920.36326171843,0.02978048078159252,-5.283813562444886,1.874229057934024
69183.09709189364,0.03047366301357192,-5.284637994653854,1.827055126888354
70469.30689671467,0.02915160746855296,-5.281849624667567,1.802515875718257
71779.42912713616,0.02908513360170651,-5.283205617025698,1.761213140443573
73113.90834834172,0.03298149104386627,-5.285428053039815,1.72523825752355
74473.19739059889,0.03233153861437385,-5.281059377481649,1.692545825031829
75857.75750291836,0.03470933967223815,-5.282494820771525,1.664771700237864
77268.05850957023,0.03762950567667009,-5.283332871046715,1.621460697990585
78704.57896950985,0.03589444994446202,-5.281487340141497,1.564418457099123
80167.8063387679,0.03745209238418925,-5.283349571544762,1.570182474286852
81658.23713585922,0.03791708171170593,-5.282742367833414,1.519270280864809
83176.37711026709,0.03153417468311332,-5.28254726936022,1.474447288631268
84722.74141405964,0.04187139538864004,-5.284398084552466,1.455227634992212
86297.85477669702,0.04307705942575089,-5.280751839975734,1.417046149001919
87902.25168308843,0.03840208582927197,-5.28321502729122,1.383515864420232
89536.47655495937,0.04190638761675716,-5.283361896347714,1.360342918787083
91201.08393559097,0.0372451127650848,-5.282120338621747,1.324878281695717
92896.63867799363,0.04644634849557496,-5.284551487458787,1.283231014726482
94623.7161365793,0.0455899036565823,-5.28246051570033,1.255320464055339
96382.90236239704,0.04893692122046109,-5.28419560060733,1.227555339312531
98174.79430199844,0.04727992724996805,-5.282529458205891,1.195886193399872
100000,0.04602645813688437,-5.282472978337869,1.160502154461092
101859.1388054117,0.04705744168669893,-5.281692748184119,1.11081137727836
103752.8415818013,0.0502748192747357,-5.28208690528364,1.09240681266968
105681.7509213658,0.04829467198776318,-5.283343979505758,1.091000885535237
107646.5213629835,0.04761611304134412,-5.282736500202843,1.076007638990561
109647.8196143185,0.05118941169380241,-5.282582558484429,1.021469728799104
111686.3247780561,0.05107433550224822,-5.282232085494361,1.005959934613053
113762.7285823431,0.04941659644192446,-5.28136136985498,0.9898665718973803
115877.7356155126,0.0515013982160361,-5.281824822181128,0.9543194609190948
118032.063565173,0.05159983244654136,-5.279961504285584,0.9341887419772164
120226.4434617413,0.05414732700287163,-5.282103713571794,0.9108690873367919
122461.6199265049,0.05504812439240071,-5.283328723151777,0.8758452326691213
124738.3514242943,0.04591303534276016,-5.283567484901621,0.8667973989916788
127057.4105208542,0.0557738186075034,-5.282902647188258,0.8353339482947604
129419.5841449986,0.05451284469099856,-5.282878370212527,0.8301782964153759
131825.6738556407,0.04921158112197935,-5.283604433656524,0.7923145585091405
134276.4961137864,0.0543781450995066,-5.282041468276909,0.7631687127977926
136772.8825595849,0.04863532477255215,-5.282063885515615,0.7275818690448261
139315.6802945303,0.05700374052183758,-5.283902606176254,0.7101694561555636
141905.7521689093,0.05495257408575115,-5.280561255943146,0.6951219220757707
144543.9770745928,0.05376929209791129,-5.283271040139315,0.6684041197886597
147231.2502432719,0.05506717319938875,-5.282531168128678,0.6429748386592564
149968.4835502374,0.05078973473743036,-5.283052780866583,0.623528403609253
152756.6058238073,0.0564068274109899,-5.281266505044552,0.6055176328181631
155596.5631605075,0.03849639013704666,-5.281427668317654,0.5905781288792866
