Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
20511.62178825564,-0.0281088549328671,-0.5160796903176572,12.22200068422067
20892.96130854039,-0.02816430214534063,-0.5079389810060007,12.00100879990546
21281.39045982711,-0.03595441511337941,-0.511277586849487,11.79626585590393
21677.04104819694,-0.02860946076637181,-0.4962627895697426,11.62295911327995
22080.04733018899,-0.0279081417732941,-0.5013182953798305,11.42324478533526
22490.54605835781,-0.03468331264846056,-0.4952806123658172,11.2231232447816
22908.67652767772,-0.02778375981278059,-0.4803872879031929,11.02140422985414
23334.58062281002,-0.02522531591676423,-0.4759733811029712,10.82712221625152
23768.40286624876,-0.03907461963974199,-0.4692148637342025,10.65016729936868
24210.29046736178,-0.02647099738031537,-0.4763567962286605,10.48636345371415
24660.39337234339,-0.02736761882131915,-0.470930024600539,10.31326071202565
25118.86431509579,-0.03645249681543288,-0.4545730106626941,10.10496891417003
25585.85886905645,-0.02594817253557095,-0.4555769689966089,9.969699655142161
26061.53549998895,-0.02499923540426548,-0.446439539514552,9.75454793441132
26546.05561975539,-0.02831776423495639,-0.4398003118321722,9.588750772620884
27039.58364108843,-0.02380223694058153,-0.4422953597928922,9.452389075811965
27542.28703338166,-0.02363131664794986,-0.4316818352528425,9.274926498416328
28054.33637951713,-0.02312888996438053,-0.441669644703736,9.078558128486094
28575.90543374947,-0.02701685515131081,-0.4248883074886141,8.946284075543574
29107.17118066605,-0.024034225775265,-0.4305139346506073,8.792908088916732
29648.31389524342,-0.02282730395872273,-0.4189011175521667,8.636549370607703
30199.51720402016,-0.02094443976857537,-0.415153477867085,8.488168240915712
30760.96814740708,-0.02421084528186287,-0.4119716652740397,8.340121540465034
31332.85724315586,-0.02099155730853568,-0.4103202635017489,8.197993738757006
31915.37855100762,-0.02190162705034491,-0.401012069026263,8.055413655618175
32508.72973854344,-0.02227727951273939,-0.4070619453162824,7.91603323309775
33113.11214825911,-0.02144347139060663,-0.4091998518298688,7.773158043371666
33728.73086588689,-0.02443452429875939,-0.3946102961133586,7.628316619580474
34355.79478998746,-0.01932732362478473,-0.391473665945087,7.478335443389026
34994.51670283573,-0.01895471075134286,-0.3911095571151444,7.349975814573206
35645.11334262443,-0.03161990799440317,-0.3978543079896654,7.244610734147116
36307.80547701014,-0.01819333783352277,-0.3859316624167353,7.118821910407178
