Frequency (Hz),Trace th (*),Trace |Z| (Ohm)
165958.6907437561,-0.4648721595844336,238.3471588869269
168267.4061070468,-0.4147206073117186,238.1030414544965
170608.2389003124,-0.4749934858481072,237.7959920461337
172981.6359215102,-0.4703025211779137,238.1977757458775
175388.0501841762,-0.4420101388432679,238.406524113357
177827.9410038923,-0.4316557251700235,238.278055940923
180301.7740859569,-0.4057316041464294,237.9264969455108
182810.0216142743,-0.4078948284151945,238.0799202095479
185353.1623414812,-0.4242879801588585,238.0645641516483
187931.6816803269,-0.4275761208958319,238.2242302228507
190546.0717963248,-0.3773779495096279,237.734576110749
193196.8317016925,-0.4139933690462327,237.9069130007456
195884.4673505991,-0.3531674148065741,237.9414326400746
198609.4917357372,-0.3727470390461203,237.9087245885722
201372.4249862389,-0.3248105570403433,238.0518092662458
204173.794466953,-0.4260522954923321,237.4452091433201
207014.1348791043,-0.4043027519583083,237.9531777194963
209893.9883623525,-0.3578042401759948,237.9784236274545
212813.9045982713,-0.3662305668619415,237.8113110958932
215774.4409152667,-0.285896175209226,237.7047340230634
218776.1623949553,-0.3378625006147022,237.7118435929311
221819.641980022,-0.2973055213722737,237.617197125042
224905.4605835782,-0.3527656640477367,237.646029818625
228034.2072000419,-0.2937844887212728,237.6755924343822
231206.4790175596,-0.3212584499355193,237.4108066283171
234422.8815319923,-0.3600833979696417,237.5534075399805
237684.0286624878,-0.3035869125339788,237.2694218110055
240990.5428686596,-0.3667664518247399,237.5071804910626
244343.0552693973,-0.3159520403778245,237.4955366165001
247742.2057633287,-0.3282847498171404,237.2390884357787
251188.6431509582,-0.2176554126497668,237.0448787705098
254683.0252585042,-0.2894170064131746,237.5457351696473
258226.0190634598,-0.1820754721216886,237.1316013849313
261818.3008218987,-0.2032676097230683,237.3720506090322
265460.5561975541,-0.1798164391614885,237.2946751180037
269153.4803926917,-0.1899479389541208,236.9002474975627
272897.7782808042,-0.2642442485155436,237.1543591286541
276694.1645411511,-0.2132686101787289,236.7656166911966
280543.3637951713,-0.2181253426073458,236.8095323975268
284446.1107447915,-0.1920463137671254,236.8011988327216
288403.1503126606,-0.1768171753748271,237.0864576231224
292415.2377843335,-0.1733826021109057,236.5703771790499
296483.1389524342,-0.1118748317046444,236.9743790123869
300607.6302628231,-0.1962863362439023,236.8562515022542
304789.4989627983,-0.1042173331765785,236.6659317584971
309029.5432513591,-0.114215262751279,236.8041859145958
313328.5724315585,-0.1382533070825942,236.6489370619568
317687.407064977,-0.1035212332734157,236.3571695763528
322106.8791283434,-0.03442613246056664,236.5481711037115
326587.8321723358,-0.02755677026142089,236.4929491498541
331131.121482591,-0.03242914047670332,236.2801571595728
335737.6142429546,-0.05246325142733289,236.5521958958534
340408.1897010009,0.002449891677893204,236.2459650505021
345143.7393358562,-0.05620501073627715,236.3546437714771
349945.1670283573,0.01300181388116049,236.3264953527708
354813.3892335755,-0.0275134801888162,236.2269012025329
359749.3351557423,0.03251625238890217,236.1180807421473
364753.9469256078,0.03070836683820862,236.2313674721038
369828.1797802662,0.02120365938386585,236.0762505483854
374973.0022454835,0.08893526458605046,236.4379305421273
380189.3963205612,0.03063729338224899,235.8408588239076
385478.3576657718,0.08224627196505369,236.2355589516377
390840.895792402,0.05079709675058028,235.7904606421593
396278.0342554395,0.08139056408553662,235.6813743153758
401790.81084894,0.1326187309558117,235.8059615665502
407380.2778041128,0.1125433720218644,235.7636052742076
413047.5019901614,0.1099437169478745,235.5467032476232
418793.5651179184,0.1512207072701915,235.6328863931655
424619.5639463129,0.1305104574600577,235.76340470436
430526.6104917107,0.1890769455326028,235.5505908178275
436515.832240166,0.2255828921585302,235.3922277953696
442588.3723626266,0.1981530945501661,235.4373841460422
448745.3899331322,0.216322628848675,235.3614972556015
454988.0601500487,0.2280328622173806,235.3078937758005
461317.5745603795,0.2564563959326729,234.9959624627457
467735.1412871983,0.2953978768293926,235.0689761190799
474241.9852602447,0.283276047177964,235.0678297655358
480839.3484497286,0.3440934294694923,234.8694634210867
487528.4901033865,0.3386078800438265,234.9187560523267
494310.6869868356,0.3264099981223023,234.7227011933306
501187.2336272725,0.3533457938323133,234.919118181396
508159.4425605607,0.3613340008531273,234.8286139498063
515228.6445817567,0.3657708429358917,234.4460707249245
522396.18899912,0.4035068794787127,234.4775834683653
529663.443891658,0.4032871999094231,234.3895055171713
537031.7963702529,0.4736894167325285,234.2911536532
544502.6528424214,0.4572024757686221,234.3973901329332
552077.4392807576,0.4889229727252741,233.935734376521
559757.6014951103,0.4774060454153314,233.9996776293985
567544.6054085473,0.5234046345638971,233.7417175225264
575439.9373371572,0.580685344563296,233.865825889474
583445.104273745,0.5651215220689759,233.9393668449673
591561.6341754742,0.5971234622889681,233.7604053601623
599791.0762555096,0.6120181630830616,233.6584793718577
608135.0012787181,0.6289723416496265,233.4252027485584
616595.0018614824,0.7102105762477389,233.3718408653743
625172.6927756862,0.7151040407691236,233.2782085087492
633869.7112569272,0.7263543227809769,232.9925293100981
642687.7173170199,0.7595890246128397,233.063394878174
651628.3940608425,0.7570133504325522,232.9486673875383
660693.4480075957,0.7939971985082214,232.6350723873834
669884.6094165263,0.832871899225931,232.4644545693091
679203.6326171843,0.8409558384768009,232.641108124615
688652.2963442759,0.8705450264657134,232.2802564600318
698232.4040771712,0.9428555551452742,232.5637767048818
707945.7843841377,0.9352385500444399,232.1969819362559
717794.2912713615,1.003056795641269,231.8633057535804
727779.8045368239,1.000846214093939,231.7339468302217
737904.2301291007,1.055039213932647,231.6321614044654
748169.5005111542,1.099841668782959,231.3334426426232
758577.5750291836,1.131778314177858,231.3719475570861
769130.4402866095,1.139001726512497,231.1633797234542
779830.1105232586,1.239869272708033,231.136459367004
790678.6279998249,1.211907002016446,230.8576580233068
801678.0633876791,1.275517563263452,230.7880392483115
812830.5161640991,1.295992632291956,230.4739453464455
824138.1150130022,1.338911239435592,230.3300482740223
835603.0182312479,1.324506842416296,230.4821233689291
847227.4141405963,1.418706684604232,230.1238618775161
859013.5215053956,1.453537473919926,229.9201034222383
870963.5899560805,1.537348282057112,229.5386720305297
883079.9004185627,1.549816915004743,229.6150799516584
895364.7655495937,1.63559905165906,229.5012164176001
907820.5301781857,1.66576715413031,229.3299869031379
920449.5717531712,1.733515387780832,229.1880922800568
933254.300796991,1.770540778389558,228.883887911458
946237.161365793,1.817780602406553,228.8478214269307
959400.6315159331,1.897105664187496,228.6803733942564
972747.2237769651,1.930581395865493,228.548423658144
986279.4856312105,1.934431749810462,228.2062008382972
1000000,2.06430533236691,228.176438740968
